target_id	length	eff_length	est_counts	tpm
SOAP.k55.scaffold41866	1903	1685.77	437.583	27.3361
SOAP.k55.scaffold42178	650	434.92	11.4785	2.77939
SOAP.k55.scaffold42196	3246	3028.77	592	20.5839
SOAP.k55.scaffold42202	818	601.104	1586	277.86
SOAP.k55.scaffold42355	723	506.803	0	0
SOAP.k55.scaffold42391	453	248.959	17	7.19107
SOAP.k55.scaffold42491	1306	1088.77	0	0
SOAP.k55.scaffold42602	2288	2070.77	275	13.9854
SOAP.k55.scaffold42631	817	600.104	1	0.175487
SOAP.k55.scaffold42650	1899	1681.77	2	0.125238
SOAP.k55.scaffold42715	3046	2828.77	1	0.0372285
SOAP.k55.scaffold43030	525	314.695	0	0
SOAP.k55.scaffold43040	2524	2306.77	2	0.091306
SOAP.k55.scaffold43097	473	266.795	13	5.13143
SOAP.k55.scaffold43128	615	400.8	29	7.61978
SOAP.k55.scaffold43215	1158	940.765	35	3.91795
SOAP.k55.scaffold43307	755	538.386	46.4447	9.08481
SOAP.k55.scaffold43419	612	397.921	3.07655	0.814216
SOAP.k55.scaffold43425	1960	1742.77	57.9339	3.50079
SOAP.k55.scaffold43451	691	475.196	4	0.886461
SOAP.k55.scaffold43473	2068	1850.77	0	0
SOAP.k55.scaffold43481	1095	877.765	8	0.959808
SOAP.k55.scaffold43724	1568	1350.77	4	0.311855
SOAP.k55.scaffold43886	2175	1957.77	12	0.645495
SOAP.k55.scaffold43972	445	241.674	0	0
SOAP.k55.scaffold43985	699	483.1	1	0.217989
SOAP.k55.scaffold44003	2204	1986.77	0	0
SOAP.k55.scaffold44163	3431	3213.77	0	0
SOAP.k55.scaffold44294	4566	4348.77	422.953	10.2423
SOAP.k55.scaffold44316	2923	2705.77	2	0.0778417
SOAP.k55.scaffold44341	1717	1499.77	2728	191.555
SOAP.k55.scaffold44349	2555	2337.77	8562	385.698
SOAP.k55.scaffold44506	1988	1770.77	0	0
SOAP.k55.scaffold44561	4251	4033.77	287	7.49279
SOAP.k55.scaffold44605	2058	1840.77	209.195	11.9681
SOAP.k55.scaffold44606	2079	1861.77	15.8055	0.894037
SOAP.k55.scaffold44706	4839	4621.77	4	0.0911433
SOAP.k55.scaffold44992	1875	1657.77	0	0
SOAP.k55.scaffold45083	725	508.803	0	0
SOAP.k55.scaffold45182	549	337.24	3	0.936817
SOAP.k55.scaffold45557	1268	1050.77	0	0
SOAP.k55.scaffold45575	3156	2938.77	269.105	9.64337
SOAP.k55.scaffold46047	535	324.178	0	0
SOAP.k55.scaffold46057	512	302.543	0	0
SOAP.k55.scaffold46070	680	464.384	0	0
SOAP.k55.scaffold46184	1073	855.765	1	0.12306
SOAP.k55.scaffold46429	1462	1244.77	6	0.507617
SOAP.k55.scaffold46498	937	719.839	8	1.17038
SOAP.k55.scaffold46547	4068	3850.77	96.7831	2.64683
SOAP.k55.scaffold46761	644	429.006	1	0.245476
SOAP.k55.scaffold46766	779	562.22	0	0
SOAP.k55.scaffold46812	3603	3385.77	14535.8	452.12
SOAP.k55.scaffold47037	734	517.598	593	120.652
SOAP.k55.scaffold47335	667	451.52	1	0.233236
SOAP.k55.scaffold47389	2201	1983.77	18	0.955553
SOAP.k55.scaffold47495	1355	1137.77	189	17.4937
SOAP.k55.scaffold47557	3605	3387.77	3	0.0932568
SOAP.k55.scaffold47709	904	686.979	316	48.4413
SOAP.k55.scaffold47728	3404	3186.77	1529	50.5278
SOAP.k55.scaffold47836	1995	1777.77	3	0.177713
SOAP.k55.scaffold48044	744	527.545	2	0.399248
SOAP.k55.scaffold48168	1631	1413.77	162	12.0673
SOAP.k55.scaffold48490	2208	1990.77	2169	114.739
SOAP.k55.scaffold48669	562	349.407	11.1068	3.34757
SOAP.k55.scaffold48712	2342	2124.77	183	9.07011
SOAP.k55.scaffold48729	3458	3240.77	1134	36.85
SOAP.k55.scaffold48750	4049	3831.77	4	0.109934
SOAP.k55.scaffold48806	2749	2531.77	93.6072	3.89366
SOAP.k55.scaffold48871	599	385.039	152	41.573
SOAP.k55.scaffold48935	804	587.163	0	0
SOAP.k55.scaffold49089	1933	1715.77	668	41.0007
SOAP.k55.scaffold49093	2264	2046.77	188.06	9.67613
SOAP.k55.scaffold49392	1412	1194.77	3	0.26443
SOAP.k55.scaffold49436	423	222.833	5	2.36299
SOAP.k55.scaffold49500	889	671.979	2	0.313434
SOAP.k55.scaffold49511	545	333.41	3.64005	1.14975
SOAP.k55.scaffold49513	2275	2057.77	0	0
SOAP.k55.scaffold49582	2059	1841.77	0	0
SOAP.k55.scaffold49774	2246	2028.77	2	0.103818
SOAP.k55.scaffold49840	1247	1029.77	2	0.204533
SOAP.k55.scaffold49887	626	411.596	0	0
SOAP.k55.scaffold49978	1519	1301.77	2	0.161797
SOAP.k55.scaffold50141	476	269.601	1	0.390617
SOAP.k55.scaffold50153	1026	808.765	0	0
SOAP.k55.scaffold50178	919	701.91	11	1.65038
SOAP.k55.scaffold50556	466	260.556	1	0.404177
SOAP.k55.scaffold50674	1187	969.765	199	21.6102
SOAP.k55.scaffold50963	627	412.555	0	0
SOAP.k55.scaffold51039	608	393.961	0	0
SOAP.k55.scaffold51093	574	361.121	1	0.291622
SOAP.k55.scaffold51450	945	727.839	19	2.7491
SOAP.k55.scaffold51553	6966	6748.77	13.2266	0.206393
SOAP.k55.scaffold51608	1830	1612.77	8.08845	0.528161
SOAP.k55.scaffold51619	920	702.91	0	0
SOAP.k55.scaffold51772	2180	1962.77	0	0
SOAP.k55.scaffold51794	558	345.653	19.0654	5.80868
SOAP.k55.scaffold51910	565	352.336	75.6915	22.6236
SOAP.k55.scaffold51929	2608	2390.77	22.0044	0.969272
SOAP.k55.scaffold52008	984	766.765	3	0.412032
SOAP.k55.scaffold52022	896	678.979	0	0
SOAP.k55.scaffold52167	670	454.429	0	0
SOAP.k55.scaffold52260	3484	3266.77	0	0
SOAP.k55.scaffold52282	1009	791.765	0	0
SOAP.k55.scaffold52364	776	559.22	3	0.564951
SOAP.k55.scaffold52584	641	426.006	31	7.66334
SOAP.k55.scaffold52612	615	400.8	984	258.547
SOAP.k55.scaffold52716	1262	1044.77	421	42.4361
SOAP.k55.scaffold52837	974	756.765	4	0.556636
SOAP.k55.scaffold52859	1734	1516.77	0	0
SOAP.k55.scaffold52894	930	712.839	1	0.147734
SOAP.k55.scaffold53191	718	501.853	873	183.194
SOAP.k55.scaffold53286	1080	862.765	216	26.3654
SOAP.k55.scaffold53297	982	764.765	7	0.963923
SOAP.k55.scaffold53481	681	465.384	1	0.226288
SOAP.k55.scaffold53549	1059	841.765	394.642	49.3725
SOAP.k55.scaffold53594	996	778.765	6180	835.708
SOAP.k55.scaffold53692	2833	2615.77	21	0.84546
SOAP.k55.scaffold53832	776	559.22	19.8663	3.74116
SOAP.k55.scaffold53857	700	484.1	1	0.217539
SOAP.k55.scaffold53884	3492	3274.77	19.0128	0.611418
SOAP.k55.scaffold53932	2101	1883.77	17	0.950374
SOAP.k55.scaffold54006	802	585.163	3087	555.562
SOAP.k55.scaffold54032	666	450.52	28.4036	6.63946
SOAP.k55.scaffold54082	1729	1511.77	663	46.1851
SOAP.k55.scaffold54129	1026	808.765	17	2.2136
SOAP.k55.scaffold54167	896	678.979	0	0
SOAP.k55.scaffold54185	813	596.104	0	0
SOAP.k55.scaffold54212	862	644.979	68.7818	11.2305
SOAP.k55.scaffold54422	752	535.386	0	0
SOAP.k55.scaffold54523	757	540.386	1	0.194881
SOAP.k55.scaffold54529	808	591.163	1	0.178142
SOAP.k55.scaffold54686	936	718.839	20	2.93002
SOAP.k55.scaffold54692	4280	4062.77	15	0.388814
SOAP.k55.scaffold54707	1327	1109.77	0	0
SOAP.k55.scaffold54799	1966	1748.77	368	22.161
SOAP.k55.scaffold54832	5891	5673.77	1291	23.9622
SOAP.k55.scaffold54901	2464	2246.77	36	1.6874
SOAP.k55.scaffold55065	1680	1462.77	2437	175.45
SOAP.k55.scaffold55126	821	604.104	0	0
SOAP.k55.scaffold55206	907	689.979	2	0.305258
SOAP.k55.scaffold55234	4003	3785.77	80.3819	2.23603
SOAP.k55.scaffold55398	1626	1408.77	2	0.149508
SOAP.k55.scaffold55429	1886	1668.77	77684	4902.4
SOAP.k55.scaffold55434	3396	3178.77	1862	61.687
SOAP.k55.scaffold55501	1617	1399.77	25	1.88086
SOAP.k55.scaffold55707	929	711.839	0	0
SOAP.k55.scaffold55793	2505	2287.77	57.3417	2.63956
SOAP.k55.scaffold55831	6160	5942.77	1895.89	33.5967
SOAP.k55.scaffold55861	1141	923.765	22	2.50804
SOAP.k55.scaffold55863	1053	835.765	3	0.378015
SOAP.k55.scaffold55901	1135	917.765	396	45.4398
SOAP.k55.scaffold55972	2042	1824.77	416	24.0082
SOAP.k55.scaffold55986	1820	1602.77	392	25.7566
SOAP.k55.scaffold56056	5148	4930.77	16.5506	0.353485
SOAP.k55.scaffold56071	1054	836.765	0	0
SOAP.k55.scaffold56120	1498	1280.77	1	0.0822248
SOAP.k55.scaffold56130	1353	1135.77	926	85.8608
SOAP.k55.scaffold56138	1309	1091.77	0	0
SOAP.k55.scaffold56151	1847	1629.77	3974.61	256.828
SOAP.k55.scaffold56173	1315	1097.77	1.36405	0.130856
SOAP.k55.scaffold56208	2247	2029.77	1087	56.397
SOAP.k55.scaffold56280	7781	7563.77	4060	56.5276
SOAP.k55.scaffold56285	1592	1374.77	0	0
SOAP.k55.scaffold56390	1769	1551.77	5	0.339326
SOAP.k55.scaffold56402	2116	1898.77	1169	64.8359
SOAP.k55.scaffold56455	3275	3057.77	1032	35.5425
SOAP.k55.scaffold56474	2509	2291.77	0	0
SOAP.k55.scaffold56477	1984	1766.77	6	0.357639
SOAP.k55.scaffold56485	5618	5400.77	22	0.428983
SOAP.k55.scaffold56487	8054	7836.77	2591	34.8179
SOAP.k55.scaffold56491	4956	4738.77	21.0322	0.467404
SOAP.k55.scaffold56505	4364	4146.77	288.288	7.32132
SOAP.k55.scaffold56532	4101	3883.77	5893	159.792
SOAP.k55.scaffold56587	4567	4349.77	709	17.1654
SOAP.k55.C147177	134	22.5382	0	0
SOAP.k55.C147695	134	22.5382	13	60.743
SOAP.k55.C157485	138	24.069	125	546.922
SOAP.k55.C158151	138	24.069	0	0
SOAP.k55.C160871	140	25.0379	4	16.8242
SOAP.k55.C161133	140	25.0379	0	0
SOAP.k55.C161161	140	25.0379	0	0
SOAP.k55.C161807	140	25.0379	0	0
SOAP.k55.C166543	142	25.863	6	24.4312
SOAP.k55.C167943	143	26.3985	1	3.98926
SOAP.k55.C168119	143	26.3985	2	7.97852
SOAP.k55.C168763	143	26.3985	0	0
SOAP.k55.C168809	143	26.3985	0	0
SOAP.k55.C168901	143	26.3985	99	394.937
SOAP.k55.C170295	144	26.8939	2	7.83156
SOAP.k55.C171191	144	26.8939	30	117.473
SOAP.k55.C173797	145	27.1872	0	0
SOAP.k55.C174149	145	27.1872	2586	10017
SOAP.k55.C175589	146	27.6141	0	0
SOAP.k55.C179305	147	28.2251	1	3.7311
SOAP.k55.C180621	148	28.6123	0	0
SOAP.k55.C181861	149	29.185	13	46.909
SOAP.k55.C184229	150	29.6025	0	0
SOAP.k55.C185379	150	29.6025	2	7.115
SOAP.k55.C185501	150	29.6025	32	113.84
SOAP.k55.C185845	150	29.6025	4	14.23
SOAP.k55.C185913	150	29.6025	0	0
SOAP.k55.C187071	151	30.0706	94.7514	331.831
SOAP.k55.C187243	151	30.0706	0	0
SOAP.k55.C187795	151	30.0706	4.81897	16.8766
SOAP.k55.C188381	152	30.4265	0	0
SOAP.k55.C189201	152	30.4265	0	0
SOAP.k55.C191547	153	30.8071	0	0
SOAP.k55.C192547	153	30.8071	0	0
SOAP.k55.C193669	154	31.2389	0	0
SOAP.k55.C194209	154	31.2389	6.45777	21.7701
SOAP.k55.C194531	155	31.7753	0	0
SOAP.k55.C201573	157	32.6692	1	3.22355
SOAP.k55.C205133	159	33.5908	6	18.8106
SOAP.k55.C210039	161	34.6342	55	167.236
SOAP.k55.C210437	162	35.0996	0	0
SOAP.k55.C214785	163	35.603	139	411.15
SOAP.k55.C218943	165	36.7998	2	5.72344
SOAP.k55.C222181	165	36.7998	5	14.3086
SOAP.k55.C223871	166	37.4666	0	0
SOAP.k55.C224163	166	37.4666	0	0
SOAP.k55.C224281	166	37.4666	3	8.43236
SOAP.k55.C224997	166	37.4666	2	5.62157
SOAP.k55.C226639	167	37.9599	0	0
SOAP.k55.C226883	167	37.9599	0	0
SOAP.k55.C227831	167	37.9599	13.4011	37.1782
SOAP.k55.C227887	167	37.9599	0	0
SOAP.k55.C228263	167	37.9599	0	0
SOAP.k55.C228541	167	37.9599	0	0
SOAP.k55.C228755	167	37.9599	1	2.77426
SOAP.k55.C229389	167	37.9599	1	2.77426
SOAP.k55.C231523	168	38.5195	0	0
SOAP.k55.C232549	168	38.5195	0	0
SOAP.k55.C233515	168	38.5195	103	281.597
SOAP.k55.C233563	168	38.5195	0	0
SOAP.k55.C233677	168	38.5195	0	0
SOAP.k55.C235113	169	39.1539	0	0
SOAP.k55.C236171	169	39.1539	0	0
SOAP.k55.C236747	169	39.1539	5	13.4483
SOAP.k55.C236999	169	39.1539	0	0
SOAP.k55.C238903	170	39.5567	20.1573	53.6641
SOAP.k55.C239105	170	39.5567	0	0
SOAP.k55.C239835	170	39.5567	1	2.66227
SOAP.k55.C240519	170	39.5567	0	0
SOAP.k55.C240725	170	39.5567	4	10.6491
SOAP.k55.C241143	171	40.0761	1	2.62777
SOAP.k55.C241637	171	40.0761	0	0
SOAP.k55.C241827	171	40.0761	51.5089	135.354
SOAP.k55.C241927	171	40.0761	0	0
SOAP.k55.C242247	171	40.0761	242.771	637.945
SOAP.k55.C244199	171	40.0761	0	0
SOAP.k55.C244371	171	40.0761	1.00733	2.64703
SOAP.k55.C245343	171	40.0761	0	0
SOAP.k55.C245413	171	40.0761	2	5.25554
SOAP.k55.C246671	172	40.633	0	0
SOAP.k55.C246857	172	40.633	0	0
SOAP.k55.C247605	172	40.633	0	0
SOAP.k55.C247861	172	40.633	0	0
SOAP.k55.C248523	172	40.633	1	2.59175
SOAP.k55.C248623	172	40.633	3	7.77526
SOAP.k55.C249911	173	41.0459	3	7.69704
SOAP.k55.C250905	173	41.0459	0	0
SOAP.k55.C251727	173	41.0459	0	0
SOAP.k55.C251743	173	41.0459	0	0
SOAP.k55.C251927	173	41.0459	0	0
SOAP.k55.C251955	173	41.0459	0	0
SOAP.k55.C251975	173	41.0459	2	5.13136
SOAP.k55.C252667	174	41.575	0	0
SOAP.k55.C252891	174	41.575	0	0
SOAP.k55.C253485	174	41.575	0	0
SOAP.k55.C253997	174	41.575	2	5.06605
SOAP.k55.C255291	174	41.575	0	0
SOAP.k55.C255655	174	41.575	0	0
SOAP.k55.C255983	174	41.575	1	2.53303
SOAP.k55.C256181	174	41.575	11	27.8633
SOAP.k55.C258121	175	42.1035	360	900.445
SOAP.k55.C258747	175	42.1035	1	2.50124
SOAP.k55.C259257	175	42.1035	8.88573	22.2253
SOAP.k55.C260147	176	42.6599	0	0
SOAP.k55.C260989	176	42.6599	6	14.8117
SOAP.k55.C261563	176	42.6599	16	39.4978
SOAP.k55.C261611	176	42.6599	0	0
SOAP.k55.C261665	176	42.6599	1	2.46861
SOAP.k55.C262467	176	42.6599	0	0
SOAP.k55.C262617	176	42.6599	0	0
SOAP.k55.C262623	176	42.6599	0	0
SOAP.k55.C263089	177	43.0911	11	26.883
SOAP.k55.C263723	177	43.0911	0	0
SOAP.k55.C265211	177	43.0911	1.20265	2.93916
SOAP.k55.C267277	178	43.6382	0	0
SOAP.k55.C267449	178	43.6382	0	0
SOAP.k55.C267531	178	43.6382	6.43421	15.5275
SOAP.k55.C267631	178	43.6382	668	1612.06
SOAP.k55.C267645	178	43.6382	0	0
SOAP.k55.C267671	178	43.6382	1	2.41327
SOAP.k55.C267817	178	43.6382	0	0
SOAP.k55.C269377	178	43.6382	1	2.41327
SOAP.k55.C269411	178	43.6382	0	0
SOAP.k55.C270003	179	44.1843	3	7.15032
SOAP.k55.C270123	179	44.1843	54	128.706
SOAP.k55.C271141	179	44.1843	1.62587	3.87516
SOAP.k55.C271517	179	44.1843	3	7.15032
SOAP.k55.C273749	180	44.7487	0	0
SOAP.k55.C274445	180	44.7487	0	0
SOAP.k55.C274505	180	44.7487	1	2.35338
SOAP.k55.C274593	180	44.7487	17	40.0075
SOAP.k55.C275609	180	44.7487	88	207.098
SOAP.k55.C275791	180	44.7487	0	0
SOAP.k55.C276637	180	44.7487	71	167.09
SOAP.k55.C277597	181	45.2254	11	25.6143
SOAP.k55.C278409	181	45.2254	2	4.65715
SOAP.k55.C278541	181	45.2254	1	2.32857
SOAP.k55.C278567	181	45.2254	7	16.3
SOAP.k55.C278741	181	45.2254	1	2.32857
SOAP.k55.C278949	181	45.2254	0	0
SOAP.k55.C279095	181	45.2254	0	0
SOAP.k55.C279375	181	45.2254	1	2.32857
SOAP.k55.C280787	182	45.8852	0	0
SOAP.k55.C280791	182	45.8852	39	89.5085
SOAP.k55.C281165	182	45.8852	0	0
SOAP.k55.C281215	182	45.8852	0	0
SOAP.k55.C281531	182	45.8852	0	0
SOAP.k55.C283327	183	46.4651	0	0
SOAP.k55.C283773	183	46.4651	8.72371	19.7718
SOAP.k55.C284327	183	46.4651	0	0
SOAP.k55.C284515	183	46.4651	1	2.26645
SOAP.k55.C284749	183	46.4651	0	0
SOAP.k55.C285795	183	46.4651	0	0
SOAP.k55.C286285	183	46.4651	3	6.79935
SOAP.k55.C287583	184	46.9272	5	11.2207
SOAP.k55.C287733	184	46.9272	2	4.48826
SOAP.k55.C288825	184	46.9272	20	44.8826
SOAP.k55.C288867	184	46.9272	0	0
SOAP.k55.C289619	185	47.4772	1	2.21813
SOAP.k55.C289827	185	47.4772	6.12565	13.5875
SOAP.k55.C290067	185	47.4772	2	4.43627
SOAP.k55.C291451	185	47.4772	0	0
SOAP.k55.C291983	186	48.0359	0	0
SOAP.k55.C292803	186	48.0359	84.9937	186.334
SOAP.k55.C292917	186	48.0359	37	81.1163
SOAP.k55.C293117	186	48.0359	4	8.76933
SOAP.k55.C293411	186	48.0359	0	0
SOAP.k55.C294123	186	48.0359	4	8.76933
SOAP.k55.C294675	186	48.0359	1	2.19233
SOAP.k55.C295581	187	48.477	0	0
SOAP.k55.C296023	187	48.477	4	8.68953
SOAP.k55.C296707	187	48.477	0	0
SOAP.k55.C297403	187	48.477	1	2.17238
SOAP.k55.C297981	187	48.477	2	4.34477
SOAP.k55.C298139	188	49.0747	0	0
SOAP.k55.C298795	188	49.0747	0	0
SOAP.k55.C298833	188	49.0747	0	0
SOAP.k55.C298885	188	49.0747	0	0
SOAP.k55.C299551	188	49.0747	4	8.58371
SOAP.k55.C300385	188	49.0747	1	2.14593
SOAP.k55.C300465	188	49.0747	0	0
SOAP.k55.C301569	189	49.5732	1	2.12435
SOAP.k55.C302477	189	49.5732	0	0
SOAP.k55.C304363	190	50.277	0	0
SOAP.k55.C304483	190	50.277	0	0
SOAP.k55.C304541	190	50.277	3	6.28383
SOAP.k55.C304641	190	50.277	2	4.18922
SOAP.k55.C305195	190	50.277	0	0
SOAP.k55.C305259	190	50.277	0	0
SOAP.k55.C305861	190	50.277	0	0
SOAP.k55.C306307	190	50.277	1	2.09461
SOAP.k55.C307569	191	50.8009	1	2.07301
SOAP.k55.C307667	191	50.8009	0	0
SOAP.k55.C308241	191	50.8009	0	0
SOAP.k55.C308397	191	50.8009	0	0
SOAP.k55.C308531	191	50.8009	1	2.07301
SOAP.k55.C308701	191	50.8009	0	0
SOAP.k55.C308865	191	50.8009	0	0
SOAP.k55.C309163	191	50.8009	0	0
SOAP.k55.C309171	191	50.8009	1	2.07301
SOAP.k55.C309393	192	51.3047	1	2.05265
SOAP.k55.C309655	192	51.3047	21.0861	43.2825
SOAP.k55.C310161	192	51.3047	7	14.3686
SOAP.k55.C310339	192	51.3047	757.896	1555.7
SOAP.k55.C310723	192	51.3047	1	2.05265
SOAP.k55.C310769	192	51.3047	20.9032	42.907
SOAP.k55.C312573	192	51.3047	0	0
SOAP.k55.C312579	192	51.3047	0	0
SOAP.k55.C312867	192	51.3047	1	2.05265
SOAP.k55.C313631	193	51.9366	0	0
SOAP.k55.C313983	193	51.9366	21	42.5813
SOAP.k55.C314123	193	51.9366	0	0
SOAP.k55.C314367	193	51.9366	0	0
SOAP.k55.C314479	193	51.9366	46	93.2732
SOAP.k55.C314669	193	51.9366	0	0
SOAP.k55.C314785	193	51.9366	1	2.02768
SOAP.k55.C315169	193	51.9366	0	0
SOAP.k55.C315311	193	51.9366	0	0
SOAP.k55.C315931	194	52.5467	79.8331	159.996
SOAP.k55.C316157	194	52.5467	0	0
SOAP.k55.C316239	194	52.5467	0	0
SOAP.k55.C316311	194	52.5467	0	0
SOAP.k55.C316439	194	52.5467	0	0
SOAP.k55.C316481	194	52.5467	7	14.029
SOAP.k55.C317389	194	52.5467	0	0
SOAP.k55.C318215	195	53.1851	0	0
SOAP.k55.C318303	195	53.1851	0	0
SOAP.k55.C318805	195	53.1851	0	0
SOAP.k55.C319479	195	53.1851	1	1.98008
SOAP.k55.C320327	195	53.1851	0	0
SOAP.k55.C322045	196	53.7214	46	90.1743
SOAP.k55.C322113	196	53.7214	0	0
SOAP.k55.C322355	196	53.7214	0	0
SOAP.k55.C322911	196	53.7214	3	5.88093
SOAP.k55.C323053	196	53.7214	0	0
SOAP.k55.C323235	196	53.7214	15	29.4047
SOAP.k55.C323605	196	53.7214	0	0
SOAP.k55.C323719	196	53.7214	32	62.73
SOAP.k55.C323981	197	54.3373	15	29.0714
SOAP.k55.C324423	197	54.3373	8	15.5047
SOAP.k55.C324537	197	54.3373	66	127.914
SOAP.k55.C324573	197	54.3373	2	3.87618
SOAP.k55.C325133	197	54.3373	0	0
SOAP.k55.C325137	197	54.3373	2	3.87618
SOAP.k55.C325733	197	54.3373	0	0
SOAP.k55.C325775	197	54.3373	0	0
SOAP.k55.C325873	197	54.3373	1	1.93809
SOAP.k55.C326219	198	54.9315	0	0
SOAP.k55.C326259	198	54.9315	3	5.75139
SOAP.k55.C326453	198	54.9315	6	11.5028
SOAP.k55.C326529	198	54.9315	0	0
SOAP.k55.C326759	198	54.9315	0	0
SOAP.k55.C327195	198	54.9315	0	0
SOAP.k55.C327985	198	54.9315	8	15.337
SOAP.k55.C328049	198	54.9315	0	0
SOAP.k55.C328831	198	54.9315	0	0
SOAP.k55.C329491	199	55.5444	3	5.68792
SOAP.k55.C329531	199	55.5444	0	0
SOAP.k55.C329711	199	55.5444	14	26.5436
SOAP.k55.C330247	199	55.5444	0	0
SOAP.k55.C331153	199	55.5444	0	0
SOAP.k55.C331523	199	55.5444	1	1.89597
SOAP.k55.C331653	199	55.5444	0	0
SOAP.k55.C331951	200	56.0544	5.3796	10.1068
SOAP.k55.C332211	200	56.0544	0	0
SOAP.k55.C332411	200	56.0544	0	0
SOAP.k55.C332987	200	56.0544	17	31.9383
SOAP.k55.C333061	200	56.0544	0	0
SOAP.k55.C334319	201	56.7368	2	3.71225
SOAP.k55.C334457	201	56.7368	1	1.85613
SOAP.k55.C335415	201	56.7368	0	0
SOAP.k55.C335683	201	56.7368	160	296.98
SOAP.k55.C336295	201	56.7368	0	0
SOAP.k55.C336421	201	56.7368	0	0
SOAP.k55.C336643	201	56.7368	54.2945	100.777
SOAP.k55.C336659	201	56.7368	0	0
SOAP.k55.C336921	201	56.7368	0	0
SOAP.k55.C337189	202	57.2843	1	1.83839
SOAP.k55.C337305	202	57.2843	72	132.364
SOAP.k55.C337487	202	57.2843	0	0
SOAP.k55.C338089	202	57.2843	0	0
SOAP.k55.C338135	202	57.2843	0	0
SOAP.k55.C338289	202	57.2843	7	12.8687
SOAP.k55.C339333	203	57.9026	15.7232	28.5967
SOAP.k55.C339869	203	57.9026	67	121.857
SOAP.k55.C339889	203	57.9026	0	0
SOAP.k55.C339995	203	57.9026	0	0
SOAP.k55.C340455	203	57.9026	8	14.5501
SOAP.k55.C340965	203	57.9026	1.48065	2.69294
SOAP.k55.C341893	204	58.3654	0	0
SOAP.k55.C342077	204	58.3654	0	0
SOAP.k55.C342369	204	58.3654	64.3176	116.051
SOAP.k55.C342751	204	58.3654	156	281.476
SOAP.k55.C342853	204	58.3654	0	0
SOAP.k55.C343655	204	58.3654	0	0
SOAP.k55.C343739	204	58.3654	0	0
SOAP.k55.C344265	204	58.3654	64	115.477
SOAP.k55.C344275	204	58.3654	0	0
SOAP.k55.C344731	205	59.065	3	5.34889
SOAP.k55.C344823	205	59.065	2	3.56593
SOAP.k55.C345515	205	59.065	0	0
SOAP.k55.C345737	205	59.065	0	0
SOAP.k55.C346209	205	59.065	3	5.34889
SOAP.k55.C346415	205	59.065	3	5.34889
SOAP.k55.C346929	206	59.6693	1	1.76491
SOAP.k55.C347187	206	59.6693	0	0
SOAP.k55.C347287	206	59.6693	0	0
SOAP.k55.C347395	206	59.6693	266	469.465
SOAP.k55.C347825	206	59.6693	3	5.29472
SOAP.k55.C347861	206	59.6693	1	1.76491
SOAP.k55.C347915	206	59.6693	0	0
SOAP.k55.C347941	206	59.6693	0	0
SOAP.k55.C348229	206	59.6693	0	0
SOAP.k55.C348437	206	59.6693	8	14.1193
SOAP.k55.C348507	206	59.6693	0	0
SOAP.k55.C348775	207	60.2514	0	0
SOAP.k55.C348965	207	60.2514	23	40.2007
SOAP.k55.C349085	207	60.2514	0	0
SOAP.k55.C349165	207	60.2514	2	3.49571
SOAP.k55.C349229	207	60.2514	0	0
SOAP.k55.C350085	207	60.2514	0	0
SOAP.k55.C350323	207	60.2514	1	1.74786
SOAP.k55.C350435	207	60.2514	0	0
SOAP.k55.C350921	207	60.2514	62	108.367
SOAP.k55.C351269	207	60.2514	0	0
SOAP.k55.C352105	208	60.822	0	0
SOAP.k55.C352135	208	60.822	0	0
SOAP.k55.C353133	208	60.822	0	0
SOAP.k55.C353945	209	61.3604	96	164.762
SOAP.k55.C354331	209	61.3604	0	0
SOAP.k55.C355507	210	61.8148	0	0
SOAP.k55.C357219	210	61.8148	1	1.70365
SOAP.k55.C357843	210	61.8148	0	0
SOAP.k55.C357849	210	61.8148	0	0
SOAP.k55.C357931	210	61.8148	10.9651	18.6806
SOAP.k55.C358061	210	61.8148	3	5.11094
SOAP.k55.C358119	210	61.8148	0	0
SOAP.k55.C358141	210	61.8148	1	1.70365
SOAP.k55.C358511	211	62.4263	0	0
SOAP.k55.C358631	211	62.4263	0	0
SOAP.k55.C358747	211	62.4263	0	0
SOAP.k55.C359079	211	62.4263	0	0
SOAP.k55.C359175	211	62.4263	74	124.835
SOAP.k55.C359495	211	62.4263	0	0
SOAP.k55.C359715	211	62.4263	1	1.68696
SOAP.k55.C360345	212	63.1097	0	0
SOAP.k55.C360557	212	63.1097	0	0
SOAP.k55.C361187	212	63.1097	0	0
SOAP.k55.C361229	212	63.1097	4	6.67477
SOAP.k55.C361441	212	63.1097	3	5.00608
SOAP.k55.C362145	213	63.728	0	0
SOAP.k55.C362889	213	63.728	0	0
SOAP.k55.C362957	213	63.728	17	28.0926
SOAP.k55.C363241	213	63.728	0	0
SOAP.k55.C363487	213	63.728	7	11.5675
SOAP.k55.C364221	213	63.728	0	0
SOAP.k55.C364339	213	63.728	8	13.22
SOAP.k55.C364499	213	63.728	0	0
SOAP.k55.C364563	213	63.728	0	0
SOAP.k55.C364671	214	64.366	3	4.90837
SOAP.k55.C364809	214	64.366	0	0
SOAP.k55.C365647	214	64.366	0	0
SOAP.k55.C366051	214	64.366	0	0
SOAP.k55.C366135	214	64.366	0	0
SOAP.k55.C366267	214	64.366	0	0
SOAP.k55.C366315	214	64.366	0	0
SOAP.k55.C366935	215	65.0557	0	0
