target_id	length	eff_length	est_counts	tpm
TRINITY_DN25188_c0_g4_i1	1473	1263.38	10	0.88746
TRINITY_DN25188_c0_g1_i1	3200	2990.38	12.1502	0.455553
TRINITY_DN25188_c0_g1_i8	2068	1858.38	18.8498	1.13725
TRINITY_DN25188_c0_g2_i3	341	159.743	23.0132	16.1524
TRINITY_DN25188_c0_g3_i2	1097	887.378	2	0.252699
TRINITY_DN25188_c0_g3_i1	510	308.164	0	0
TRINITY_DN28408_c1_g1_i1	6538	6328.38	2295	40.6605
TRINITY_DN28440_c0_g1_i2	4348	4138.38	1474	39.9346
TRINITY_DN28402_c3_g1_i14	2852	2642.38	466.281	19.785
TRINITY_DN28402_c3_g1_i3	2466	2256.38	1208.29	60.0402
TRINITY_DN28416_c2_g1_i8	3875	3665.38	5	0.152944
TRINITY_DN28488_c1_g2_i2	651	443.21	2	0.505943
TRINITY_DN28478_c1_g1_i8	655	447.077	0	0
TRINITY_DN28478_c1_g1_i7	1274	1064.38	45.3759	4.77982
TRINITY_DN28478_c1_g1_i17	849	639.378	2.33892	0.410147
TRINITY_DN28478_c1_g1_i18	1762	1552.38	0	0
TRINITY_DN28477_c3_g2_i1	305	130.892	2	1.71317
TRINITY_DN28470_c0_g1_i2	3154	2944.38	1	0.0380793
TRINITY_DN28419_c0_g1_i1	4166	3956.38	4817	136.509
TRINITY_DN28487_c0_g1_i1	4622	4412.38	412	10.469
TRINITY_DN28426_c0_g1_i1	2578	2368.38	17	0.804785
TRINITY_DN28411_c0_g1_i11	4826	4616.38	1530	37.1597
TRINITY_DN28457_c1_g1_i1	5263	5053.38	1	0.0221871
TRINITY_DN28457_c0_g1_i5	1592	1382.38	43.1295	3.49808
TRINITY_DN28434_c0_g1_i11	5178	4968.38	627	14.1493
TRINITY_DN28451_c2_g6_i1	249	89.6017	0	0
TRINITY_DN28451_c2_g7_i1	432	237.994	2	0.942204
TRINITY_DN28453_c2_g1_i8	2309	2099.38	2	0.106812
TRINITY_DN28439_c1_g1_i1	249	89.6017	0	0
TRINITY_DN28454_c0_g1_i1	553	348.472	0	0
TRINITY_DN28467_c0_g6_i1	400	210.023	0	0
TRINITY_DN28495_c0_g1_i14	2155	1945.38	764.496	44.0609
TRINITY_DN28422_c0_g1_i7	367	181.55	3	1.8527
TRINITY_DN28422_c0_g1_i1	6566	6356.38	154	2.7164
TRINITY_DN28422_c0_g1_i8	491	290.819	1	0.385531
TRINITY_DN28422_c0_g1_i10	432	237.994	0	0
TRINITY_DN28433_c0_g1_i7	5162	4952.38	250	5.65989
TRINITY_DN28461_c1_g2_i12	1291	1081.38	0	0
TRINITY_DN28461_c1_g2_i10	773	563.792	0	0
TRINITY_DN28461_c1_g2_i11	1317	1107.38	2.85489	0.289052
TRINITY_DN28464_c0_g1_i4	4533	4323.38	649	16.8308
TRINITY_DN28438_c0_g1_i1	8129	7919.38	2793	39.5423
TRINITY_DN28482_c2_g1_i4	2071	1861.38	18.327	1.10392
TRINITY_DN28459_c3_g1_i4	3887	3677.38	677	20.6411
TRINITY_DN28460_c1_g1_i1	2966	2756.38	10.2121	0.415392
TRINITY_DN28420_c0_g1_i4	4080	3870.38	1.02676	0.0297439
TRINITY_DN28480_c3_g1_i1	2271	2061.38	2724	148.16
TRINITY_DN28418_c8_g3_i1	681	472.66	4.19224	0.994442
TRINITY_DN28444_c0_g1_i5	3504	3294.38	366	12.4563
TRINITY_DN28425_c0_g2_i1	3389	3179.38	6798.89	239.76
TRINITY_DN28450_c0_g1_i1	3697	3487.38	209	6.71938
TRINITY_DN28485_c0_g1_i11	4614	4404.38	14	0.35639
TRINITY_DN28472_c0_g1_i2	3937	3727.38	0	0
TRINITY_DN28409_c0_g1_i1	7038	6828.38	1219	20.0156
TRINITY_DN28447_c0_g1_i3	16029	15819.4	11	0.0779624
TRINITY_DN28499_c0_g1_i1	6458	6248.38	1209.81	21.7085
TRINITY_DN28421_c3_g1_i1	1345	1135.38	0	0
TRINITY_DN28421_c2_g3_i9	1633	1423.38	2	0.15754
TRINITY_DN28423_c0_g1_i2	1222	1012.38	0	0
TRINITY_DN28423_c0_g1_i3	1193	983.378	0	0
TRINITY_DN28414_c0_g1_i3	4035	3825.38	564	16.5305
TRINITY_DN28475_c0_g1_i4	2377	2167.38	150	7.75959
TRINITY_DN28427_c0_g1_i3	6636	6426.38	1122	19.5753
TRINITY_DN28428_c0_g1_i3	2451	2241.38	1	0.0500227
TRINITY_DN28490_c0_g1_i5	3174	2964.38	246	9.3043
TRINITY_DN28474_c1_g5_i4	362	177.257	39	24.6686
TRINITY_DN28474_c1_g4_i1	467	269.184	0	0
TRINITY_DN28405_c1_g1_i6	888	678.378	19.6001	3.23943
TRINITY_DN28466_c1_g2_i3	2773	2563.38	3	0.131217
TRINITY_DN28449_c1_g1_i6	5305	5095.38	799.552	17.5935
TRINITY_DN28403_c1_g1_i1	4843	4633.38	2	0.0483965
TRINITY_DN28483_c0_g3_i1	4256	4046.38	3	0.083126
TRINITY_DN28400_c5_g1_i6	1855	1645.38	1053	71.7538
TRINITY_DN28407_c1_g1_i5	2857	2647.38	719	30.4505
TRINITY_DN28471_c0_g1_i3	3890	3680.38	240	7.3114
TRINITY_DN28446_c0_g1_i1	4297	4087.38	4	0.109723
TRINITY_DN28429_c0_g1_i2	3816	3606.38	1	0.0310893
TRINITY_DN28404_c0_g1_i3	3495	3285.38	558.11	19.0465
TRINITY_DN28404_c0_g1_i9	3487	3277.38	2268.68	77.612
TRINITY_DN28465_c0_g1_i6	2069	1859.38	20.5807	1.24101
TRINITY_DN28465_c0_g1_i7	2139	1929.38	15.4193	0.896043
TRINITY_DN28465_c0_g1_i17	2133	1923.38	1.19295e-06	6.95409e-08
TRINITY_DN28436_c1_g1_i1	4909	4699.38	2	0.0477168
TRINITY_DN28437_c2_g2_i2	6986	6776.38	53	0.876921
TRINITY_DN23217_c4_g2_i1	270	104.378	3	3.2225
TRINITY_DN23217_c8_g5_i1	521	318.493	2	0.704064
TRINITY_DN23202_c0_g1_i1	2826	2616.38	131.172	5.62113
TRINITY_DN23204_c10_g1_i2	420	227.41	3.41501	1.6837
TRINITY_DN23243_c3_g1_i15	477	278.28	65.3045	26.3113
TRINITY_DN23203_c8_g1_i1	218	69.3092	2	3.23535
TRINITY_DN23286_c2_g3_i2	313	137.14	25	20.439
TRINITY_DN23273_c0_g1_i6	1073	863.378	7.59787	0.986672
TRINITY_DN23273_c0_g1_i9	3817	3607.38	1136.4	35.3201
TRINITY_DN23230_c2_g2_i3	2864	2654.38	372	15.7131
TRINITY_DN23285_c5_g1_i10	2877	2667.38	1466	61.6214
TRINITY_DN23285_c2_g1_i1	229	76.4022	36	52.8298
TRINITY_DN23251_c2_g1_i1	678	469.802	0	0
TRINITY_DN23259_c7_g1_i1	322	144.196	0	0
TRINITY_DN23231_c4_g1_i13	889	679.378	143.517	23.6851
TRINITY_DN23231_c4_g1_i1	639	431.561	0	0
TRINITY_DN23231_c4_g1_i2	645	437.343	0	0
TRINITY_DN23231_c4_g1_i9	639	431.561	0	0
TRINITY_DN23289_c1_g1_i6	331	151.419	31.2401	23.1321
TRINITY_DN23289_c1_g6_i1	969	759.378	250	36.9117
TRINITY_DN23210_c2_g1_i1	1537	1327.38	0	0
TRINITY_DN23216_c3_g1_i3	1111	901.378	33.1311	4.12108
TRINITY_DN23216_c3_g1_i6	1582	1372.38	59.096	4.82799
TRINITY_DN23211_c2_g3_i1	219	69.9242	91	145.914
TRINITY_DN23222_c0_g1_i11	1719	1509.38	40	2.97128
TRINITY_DN23274_c5_g3_i2	1848	1638.38	25.2701	1.72932
TRINITY_DN23247_c0_g2_i5	213	66.2331	0	0
TRINITY_DN23247_c0_g2_i6	2228	2018.38	178	9.8878
TRINITY_DN23235_c0_g1_i6	5020	4810.38	10	0.233079
TRINITY_DN23293_c0_g1_i1	5372	5162.38	1218	26.4533
TRINITY_DN23278_c1_g1_i4	2132	1922.38	60.3343	3.5189
TRINITY_DN23239_c0_g1_i1	1769	1559.38	127	9.13134
TRINITY_DN23207_c0_g1_i1	2923	2713.38	384	15.8673
TRINITY_DN23291_c1_g1_i1	318	141.064	9	7.15335
TRINITY_DN23275_c2_g1_i7	1078	868.378	26	3.35696
TRINITY_DN23272_c0_g1_i2	1821	1611.38	1	0.06958
TRINITY_DN23212_c4_g1_i4	673	464.802	167.01	40.2862
TRINITY_DN23212_c6_g1_i1	323	144.932	5	3.86801
TRINITY_DN23268_c1_g1_i10	2586	2376.38	2748	129.653
TRINITY_DN23221_c2_g1_i2	2626	2416.38	612	28.3967
TRINITY_DN23206_c2_g1_i2	416	223.863	41.8717	20.9711
TRINITY_DN23233_c0_g2_i2	2202	1992.38	78	4.3894
TRINITY_DN23233_c1_g1_i3	2197	1987.38	792.227	44.6942
TRINITY_DN23276_c1_g1_i3	2813	2603.38	0	0
TRINITY_DN23213_c6_g1_i1	2530	2320.38	268	12.9497
TRINITY_DN23264_c3_g1_i1	325	146.516	0	0
TRINITY_DN23264_c6_g1_i1	344	162.131	2	1.38307
TRINITY_DN23240_c0_g1_i1	3436	3226.38	0	0
TRINITY_DN23246_c3_g9_i1	281	112.487	0	0
TRINITY_DN23246_c3_g7_i3	370	184.032	0	0
TRINITY_DN23246_c1_g1_i1	840	630.441	0	0
TRINITY_DN23246_c2_g1_i10	3186	2976.38	1121	42.2279
TRINITY_DN23295_c4_g1_i1	253	92.3264	0	0
TRINITY_DN23288_c0_g2_i4	3891	3681.38	1958	59.6327
TRINITY_DN23256_c0_g1_i8	793	583.621	596.49	114.592
TRINITY_DN23283_c0_g1_i5	775	565.735	0	0
TRINITY_DN23283_c0_g1_i6	720	511.273	0	0
TRINITY_DN23283_c0_g1_i2	797	587.621	45.3971	8.66189
TRINITY_DN23283_c0_g1_i3	792	582.621	70.6029	13.5868
TRINITY_DN23236_c1_g1_i2	3079	2869.38	9	0.351671
TRINITY_DN23219_c5_g2_i2	1662	1452.38	2	0.154395
TRINITY_DN23262_c0_g3_i2	3339	3129.38	2	0.0716562
TRINITY_DN23241_c0_g3_i1	1363	1153.38	22	2.13862
TRINITY_DN23205_c0_g1_i3	1176	966.378	3	0.348062
TRINITY_DN23242_c0_g1_i4	2170	1960.38	0	0
TRINITY_DN23284_c0_g4_i8	1352	1142.38	29	2.84623
TRINITY_DN23284_c0_g6_i1	3302	3092.38	1	0.0362568
TRINITY_DN23257_c0_g1_i1	1162	952.378	1	0.117726
TRINITY_DN23257_c0_g1_i3	1162	952.378	1	0.117726
TRINITY_DN23215_c1_g2_i1	1454	1244.38	7	0.630707
TRINITY_DN23296_c5_g1_i1	204	60.8699	0	0
TRINITY_DN23296_c2_g1_i1	2344	2134.38	37	1.94362
TRINITY_DN23253_c4_g1_i6	1594	1384.38	513	41.5475
TRINITY_DN23253_c4_g2_i3	2029	1819.38	312	19.2271
TRINITY_DN23287_c0_g1_i1	1495	1285.38	58	5.05917
TRINITY_DN23287_c0_g2_i1	803	593.621	554.317	104.696
TRINITY_DN23287_c0_g2_i2	803	593.621	298.777	56.4312
TRINITY_DN23287_c1_g2_i1	412	220.238	18.0978	9.21334
TRINITY_DN23267_c0_g1_i1	1313	1103.38	15	1.52422
TRINITY_DN23290_c2_g1_i1	1481	1271.38	30.2166	2.66473
TRINITY_DN23237_c0_g1_i2	1271	1061.38	3	0.316908
TRINITY_DN23271_c8_g1_i1	749	539.957	98.735	20.5019
TRINITY_DN23265_c0_g1_i1	1667	1457.38	375	28.8497
TRINITY_DN50113_c0_g1_i1	289	118.557	0	0
TRINITY_DN50187_c0_g1_i1	250	90.2392	1	1.24247
TRINITY_DN51162_c0_g1_i1	622	414.944	0	0
TRINITY_DN51110_c0_g1_i1	315	138.661	0	0
TRINITY_DN51149_c0_g1_i1	748	539.065	1	0.207989
TRINITY_DN51115_c0_g1_i1	843	633.378	2	0.354037
TRINITY_DN12480_c0_g1_i1	302	128.487	0	0
TRINITY_DN12447_c0_g1_i2	579	373.561	3	0.900412
TRINITY_DN12419_c0_g1_i1	216	68.0525	0	0
TRINITY_DN12485_c0_g1_i1	314	137.869	0	0
TRINITY_DN12483_c0_g2_i1	209	63.9289	0	0
TRINITY_DN12439_c0_g1_i1	448	252.208	1	0.444552
TRINITY_DN12439_c0_g2_i1	571	365.859	0	0
TRINITY_DN12486_c0_g1_i1	555	350.437	0	0
TRINITY_DN12486_c0_g2_i1	331	151.419	0	0
TRINITY_DN12493_c0_g1_i1	222	71.9542	0	0
TRINITY_DN12438_c0_g1_i1	747	538.065	3	0.625127
TRINITY_DN12438_c0_g2_i1	620	412.944	0	0
TRINITY_DN12490_c0_g1_i1	398	208.358	1	0.53811
TRINITY_DN12409_c0_g1_i1	278	110.506	1	1.0146
TRINITY_DN12498_c0_g1_i1	393	203.887	0	0
TRINITY_DN12498_c0_g2_i1	412	220.238	2	1.01817
TRINITY_DN12489_c0_g2_i1	475	276.48	0	0
TRINITY_DN12445_c0_g1_i1	424	230.807	0	0
TRINITY_DN12440_c1_g1_i1	372	185.73	1	0.603669
TRINITY_DN12410_c0_g1_i1	411	219.494	2	1.02162
TRINITY_DN30089_c0_g1_i1	328	148.879	2	1.50619
TRINITY_DN30074_c0_g1_i1	248	88.9268	0	0
TRINITY_DN30079_c0_g1_i1	424	230.807	0	0
TRINITY_DN30061_c0_g1_i1	291	120.039	0	0
TRINITY_DN30036_c0_g1_i1	722	513.221	2	0.436925
TRINITY_DN30039_c0_g1_i1	541	337.127	0	0
TRINITY_DN30055_c0_g1_i1	358	174.011	1	0.644325
TRINITY_DN30013_c0_g1_i1	312	136.378	2	1.64425
TRINITY_DN30041_c0_g1_i1	353	169.732	0	0
TRINITY_DN30021_c0_g1_i1	706	497.323	4	0.901786
TRINITY_DN30017_c0_g1_i1	523	320.363	1	0.349977
TRINITY_DN32446_c0_g1_i1	337	156.363	0	0
TRINITY_DN32434_c0_g1_i1	260	97.3418	0	0
TRINITY_DN32475_c0_g1_i1	402	211.685	1	0.529652
TRINITY_DN32430_c0_g1_i1	507	305.383	10	3.67145
TRINITY_DN32481_c0_g1_i1	477	278.28	0	0
TRINITY_DN32435_c0_g1_i1	1740	1530.38	0	0
TRINITY_DN32494_c0_g1_i1	401	210.866	0	0
TRINITY_DN32438_c0_g1_i1	433	238.869	1	0.469376
TRINITY_DN32498_c0_g1_i1	680	471.708	0	0
TRINITY_DN32462_c0_g1_i1	425	231.661	1	0.483982
TRINITY_DN32457_c0_g1_i1	542	338.127	3	0.99477
TRINITY_DN32487_c0_g1_i1	313	137.14	2	1.63512
TRINITY_DN32212_c0_g1_i1	453	256.785	4	1.74652
TRINITY_DN32288_c0_g1_i1	469	271.016	0	0
TRINITY_DN32263_c0_g1_i1	1504	1294.38	0	0
TRINITY_DN32240_c0_g1_i1	405	214.278	1	0.523245
TRINITY_DN32235_c0_g1_i1	424	230.807	0	0
TRINITY_DN32249_c0_g1_i1	396	206.558	1	0.542801
TRINITY_DN32245_c0_g1_i1	249	89.6017	1	1.25131
TRINITY_DN32236_c0_g1_i1	345	162.969	2	1.37597
TRINITY_DN32205_c0_g1_i1	420	227.41	0	0
TRINITY_DN10662_c0_g1_i1	844	634.378	4	0.706958
TRINITY_DN10634_c0_g1_i1	444	248.547	0	0
TRINITY_DN10619_c0_g1_i1	572	366.859	0	0
TRINITY_DN10626_c0_g1_i1	470	271.904	0	0
TRINITY_DN10694_c0_g1_i1	408	216.934	0	0
TRINITY_DN10612_c0_g1_i1	343	161.348	0	0
TRINITY_DN10664_c0_g1_i1	351	168.087	0	0
TRINITY_DN10677_c0_g1_i1	311	135.536	2	1.65447
TRINITY_DN10629_c0_g1_i1	385	197.117	0	0
TRINITY_DN10668_c0_g1_i1	471	272.792	0	0
TRINITY_DN10668_c0_g2_i1	439	244.086	1	0.459345
TRINITY_DN10604_c0_g1_i1	607	400.395	0	0
TRINITY_DN40817_c0_g1_i1	216	68.0525	0	0
TRINITY_DN40869_c0_g1_i1	366	180.689	0	0
TRINITY_DN40877_c0_g1_i1	211	65.1771	0	0
TRINITY_DN38910_c0_g1_i1	372	185.73	0	0
TRINITY_DN38990_c0_g1_i1	567	361.933	1	0.30978
TRINITY_DN38915_c0_g1_i1	326	147.282	1	0.761258
TRINITY_DN38945_c0_g1_i1	308	133.272	1	0.841282
TRINITY_DN38906_c0_g1_i1	272	106.007	0	0
TRINITY_DN38972_c0_g1_i1	359	174.934	2	1.28185
TRINITY_DN38948_c0_g1_i1	302	128.487	0	0
TRINITY_DN38974_c0_g1_i1	315	138.661	0	0
TRINITY_DN1552_c0_g1_i1	205	61.3594	0	0
TRINITY_DN1548_c0_g1_i1	467	269.184	0	0
TRINITY_DN1578_c0_g1_i1	517	314.783	0	0
TRINITY_DN1515_c0_g1_i1	330	150.607	2	1.4889
TRINITY_DN1500_c0_g1_i1	346	163.823	0	0
TRINITY_DN1575_c0_g1_i1	245	87.1225	0	0
TRINITY_DN1545_c0_g1_i1	361	176.49	1	0.635277
TRINITY_DN1310_c0_g1_i1	343	161.348	0	0
TRINITY_DN9548_c0_g1_i1	403	212.527	0	0
TRINITY_DN9581_c0_g1_i1	234	79.8877	0	0
TRINITY_DN9525_c0_g1_i1	575	369.674	0	0
TRINITY_DN9580_c0_g1_i1	369	183.252	0	0
TRINITY_DN9580_c0_g2_i1	370	184.032	0	0
TRINITY_DN9556_c0_g1_i1	464	266.46	1	0.420775
TRINITY_DN53455_c0_g1_i1	305	130.892	0	0
TRINITY_DN53408_c0_g1_i1	358	174.011	0	0
TRINITY_DN53409_c0_g1_i1	372	185.73	0	0
TRINITY_DN53493_c0_g1_i1	210	64.5746	0	0
TRINITY_DN35459_c0_g1_i1	201	59.1223	0	0
TRINITY_DN35483_c0_g1_i1	335	154.677	0	0
TRINITY_DN35492_c0_g1_i1	334	153.816	4	2.91568
TRINITY_DN35498_c0_g1_i1	275	108.256	1	1.03569
TRINITY_DN33861_c0_g1_i1	405	214.278	3	1.56973
TRINITY_DN33882_c0_g1_i1	384	196.16	0	0
TRINITY_DN33860_c0_g1_i1	343	161.348	0	0
TRINITY_DN33889_c0_g1_i1	247	88.2626	1	1.2703
TRINITY_DN33892_c0_g1_i1	253	92.3264	1	1.21438
TRINITY_DN33859_c0_g1_i1	289	118.557	1	0.9457
TRINITY_DN24150_c0_g1_i1	2611	2401.38	1	0.0466897
TRINITY_DN24161_c4_g1_i1	255	93.7965	1	1.19535
TRINITY_DN24106_c0_g2_i7	1563	1353.38	2	0.165689
TRINITY_DN24111_c0_g1_i2	824	614.441	483.641	88.252
TRINITY_DN24111_c0_g1_i3	939	729.378	440.359	67.6919
TRINITY_DN24109_c0_g1_i1	1883	1673.38	616	41.2732
TRINITY_DN24172_c0_g1_i1	1908	1698.38	26	1.71641
TRINITY_DN24184_c1_g3_i1	2601	2391.38	444	20.8169
TRINITY_DN24184_c1_g1_i2	731	522.119	241	51.7523
TRINITY_DN24176_c5_g1_i8	1712	1502.38	503	37.538
TRINITY_DN24176_c5_g1_i4	1710	1500.38	0	0
TRINITY_DN24176_c4_g1_i1	867	657.378	10.6292	1.81288
TRINITY_DN24176_c4_g1_i5	782	572.679	4.16951	0.816312
TRINITY_DN24154_c0_g1_i1	2959	2749.38	1	0.04078
TRINITY_DN24167_c0_g1_i3	1758	1548.38	175	12.6719
TRINITY_DN24110_c1_g1_i11	2151	1941.38	8.45251	0.488155
TRINITY_DN24168_c0_g1_i4	2740	2530.38	318	14.0904
TRINITY_DN24113_c4_g4_i1	800	590.621	2	0.379667
TRINITY_DN24199_c0_g1_i3	1538	1328.38	1	0.0844035
TRINITY_DN24147_c0_g1_i1	1965	1755.38	1	0.0638721
TRINITY_DN24118_c0_g1_i2	2626	2416.38	1	0.0463999
TRINITY_DN24179_c8_g1_i1	4493	4283.38	19	0.497335
TRINITY_DN24107_c2_g3_i1	1784	1574.38	0	0
TRINITY_DN24103_c0_g1_i3	3220	3010.38	1387	51.658
TRINITY_DN24144_c0_g1_i2	3141	2931.38	1529	58.4814
TRINITY_DN24193_c0_g1_i1	3920	3710.38	13	0.392832
TRINITY_DN24149_c3_g3_i3	2098	1888.38	0	0
TRINITY_DN24160_c2_g1_i7	2171	1961.38	1	0.0571637
TRINITY_DN24131_c1_g3_i1	231	77.829	55.4145	79.8296
TRINITY_DN24131_c1_g1_i1	1712	1502.38	1	0.0746282
TRINITY_DN24155_c0_g2_i5	509	307.289	0	0
TRINITY_DN24130_c0_g1_i6	1039	829.378	0	0
TRINITY_DN24130_c0_g1_i7	816	606.502	0	0
TRINITY_DN24130_c0_g1_i1	790	580.621	0	0
TRINITY_DN24130_c0_g1_i2	904	694.378	0	0
TRINITY_DN24130_c0_g1_i3	905	695.378	0	0
TRINITY_DN24130_c0_g1_i9	1184	974.378	0	0
TRINITY_DN24130_c0_g1_i12	1191	981.378	0	0
TRINITY_DN24121_c0_g1_i4	2504	2294.38	1367.7	66.8358
TRINITY_DN24121_c0_g1_i2	2506	2296.38	119.296	5.82459
TRINITY_DN24141_c0_g1_i4	1346	1136.38	15.8035	1.55924
TRINITY_DN24141_c0_g1_i5	883	673.378	0	0
TRINITY_DN24141_c0_g1_i6	1346	1136.38	0	0
TRINITY_DN24141_c0_g1_i1	1346	1136.38	107.935	10.6493
TRINITY_DN24141_c0_g1_i3	545	340.715	14.2617	4.69312
TRINITY_DN24198_c0_g1_i8	1339	1129.38	0	0
TRINITY_DN24123_c0_g1_i3	1735	1525.38	134.002	9.84955
TRINITY_DN24146_c0_g2_i2	1549	1339.38	1	0.0837103
TRINITY_DN24187_c0_g1_i1	1989	1779.38	0	0
TRINITY_DN24145_c0_g1_i1	2383	2173.38	2	0.103176
TRINITY_DN24136_c0_g1_i4	1357	1147.38	39.2759	3.83797
TRINITY_DN24136_c0_g1_i5	1357	1147.38	27.7241	2.70915
TRINITY_DN24159_c0_g1_i1	2765	2555.38	57.9607	2.54308
TRINITY_DN24101_c0_g1_i2	1824	1614.38	265	18.4044
TRINITY_DN24104_c0_g1_i4	956	746.378	229.942	34.5416
TRINITY_DN24104_c0_g1_i2	956	746.378	271.058	40.7179
TRINITY_DN24183_c0_g1_i1	2974	2764.38	4	0.162235
TRINITY_DN24156_c1_g1_i4	247	88.2626	0	0
TRINITY_DN24127_c5_g1_i2	1968	1758.38	4.08102	0.260219
TRINITY_DN24127_c2_g1_i2	362	177.257	29	18.3433
TRINITY_DN24191_c0_g1_i1	4224	4014.38	7	0.195507
TRINITY_DN24157_c2_g1_i9	791	581.621	0	0
TRINITY_DN24157_c0_g1_i1	545	340.715	2	0.658143
TRINITY_DN24173_c5_g1_i3	1962	1752.38	503	32.1827
TRINITY_DN24153_c4_g1_i2	2882	2672.38	26.1133	1.09559
TRINITY_DN24142_c0_g1_i3	1987	1777.38	81	5.1096
TRINITY_DN24125_c0_g1_i1	2444	2234.38	202.881	10.1805
TRINITY_DN24125_c0_g1_i3	2444	2234.38	1.52208	0.0763773
TRINITY_DN24122_c0_g1_i7	1219	1009.38	2.67667	0.297319
TRINITY_DN24122_c0_g1_i10	1254	1044.38	1.32333	0.142067
TRINITY_DN24137_c0_g1_i2	2170	1960.38	1	0.0571929
TRINITY_DN24190_c17_g1_i1	227	75.1245	3	4.47735
TRINITY_DN24119_c0_g1_i21	430	236.193	0	0
TRINITY_DN24119_c0_g1_i20	484	284.616	0	0
TRINITY_DN24119_c0_g1_i10	894	684.378	0	0
TRINITY_DN24170_c5_g2_i1	2157	1947.38	400	23.0299
TRINITY_DN24143_c1_g1_i2	394	204.756	0	0
TRINITY_DN24196_c1_g1_i5	1523	1313.38	166.92	14.2495
TRINITY_DN24196_c1_g1_i1	1551	1341.38	12.6216	1.05498
TRINITY_DN24171_c2_g3_i1	642	434.518	0	0
TRINITY_DN24171_c1_g1_i1	854	644.378	2	0.347994
TRINITY_DN24158_c4_g1_i1	293	121.617	0	0
TRINITY_DN24158_c9_g1_i3	380	192.663	0	0
TRINITY_DN4033_c0_g1_i1	468	270.128	0	0
TRINITY_DN4033_c0_g2_i1	648	440.299	0	0
TRINITY_DN4064_c0_g1_i1	335	154.677	4	2.89945
TRINITY_DN4066_c0_g1_i1	341	159.743	0	0
TRINITY_DN4066_c0_g2_i1	365	179.827	0	0
TRINITY_DN4095_c0_g1_i1	245	87.1225	0	0
TRINITY_DN4014_c0_g1_i1	939	729.378	0	0
TRINITY_DN4012_c0_g1_i1	285	115.467	27.9693	27.1584
TRINITY_DN4069_c0_g1_i1	286	116.242	0	0
TRINITY_DN4004_c0_g1_i1	757	547.903	0	0
TRINITY_DN4030_c0_g1_i1	1090	880.378	0	0
TRINITY_DN4030_c0_g2_i1	551	346.507	0	0
TRINITY_DN23648_c0_g1_i2	1164	954.378	165.445	19.4364
TRINITY_DN23699_c1_g2_i5	8438	8228.38	2748	37.4442
TRINITY_DN23699_c0_g3_i1	2324	2114.38	9.4054	0.498743
TRINITY_DN23696_c0_g1_i1	1278	1068.38	166	17.4207
TRINITY_DN23681_c4_g1_i4	633	425.691	16.0476	4.22666
TRINITY_DN23630_c0_g1_i1	4217	4007.38	5	0.139892
TRINITY_DN23697_c6_g2_i5	4955	4745.38	2974	70.2671
TRINITY_DN23606_c1_g2_i1	259	96.6831	1	1.15966
TRINITY_DN23606_c2_g1_i7	2277	2067.38	4.5	0.244048
TRINITY_DN23606_c2_g1_i11	2277	2067.38	4.5	0.244048
TRINITY_DN23691_c0_g2_i7	2643	2433.38	17	0.783288
TRINITY_DN23654_c0_g1_i1	2292	2082.38	1	0.0538422
TRINITY_DN23615_c1_g1_i1	849	639.378	1	0.175358
TRINITY_DN23628_c0_g1_i3	1384	1174.38	4	0.381886
TRINITY_DN23668_c0_g5_i1	1482	1272.38	0	0
TRINITY_DN23668_c0_g5_i2	1482	1272.38	0	0
TRINITY_DN23668_c0_g3_i2	3858	3648.38	169	5.1936
TRINITY_DN23664_c3_g1_i2	2614	2404.38	935	43.6004
TRINITY_DN23646_c3_g1_i4	208	63.2294	89	157.817
TRINITY_DN23624_c5_g4_i1	270	104.378	0	0
TRINITY_DN23671_c0_g1_i1	258	95.9474	0	0
TRINITY_DN23637_c3_g2_i1	2324	2114.38	33	1.7499
TRINITY_DN23686_c0_g1_i1	1457	1247.38	1	0.0898843
TRINITY_DN23685_c1_g1_i1	1737	1527.38	0	0
TRINITY_DN23685_c1_g1_i3	1578	1368.38	0	0
TRINITY_DN23627_c0_g1_i9	382	194.455	0	0
TRINITY_DN23639_c0_g1_i5	1153	943.378	55.1891	6.55918
TRINITY_DN23639_c0_g1_i1	1051	841.378	5.90062	0.786301
TRINITY_DN23680_c0_g2_i1	2475	2265.38	2199	108.834
TRINITY_DN23680_c0_g3_i1	608	401.355	86.8346	24.2575
TRINITY_DN23610_c5_g2_i1	222	71.9542	0	0
TRINITY_DN23640_c1_g2_i1	2000	1790.38	96	6.01185
TRINITY_DN23650_c0_g1_i4	957	747.378	0	0
TRINITY_DN23650_c0_g1_i6	1018	808.378	0	0
TRINITY_DN23650_c0_g1_i1	1018	808.378	0	0
TRINITY_DN23650_c0_g1_i3	957	747.378	0	0
TRINITY_DN23629_c0_g1_i2	1415	1205.38	3	0.279049
TRINITY_DN23693_c4_g1_i13	4988	4778.38	7289	171.029
TRINITY_DN23678_c0_g1_i1	1463	1253.38	0	0
TRINITY_DN23675_c11_g1_i4	1388	1178.38	100.978	9.60776
TRINITY_DN23652_c1_g1_i2	2299	2089.38	210	11.269
TRINITY_DN23631_c0_g1_i1	1150	940.378	0	0
TRINITY_DN23661_c0_g1_i2	1454	1244.38	402.341	36.2513
TRINITY_DN23638_c2_g1_i1	1608	1398.38	4	0.320714
TRINITY_DN23617_c0_g1_i1	4192	3982.38	26.9619	0.759085
