target_id	length	eff_length	est_counts	tpm
SOAP.k55.C481355	296	123.646	359.6	307.205
SOAP.k55.C482143	297	124.422	1	0.848966
SOAP.k55.C483701	299	125.867	33.2391	27.8948
SOAP.k55.C483715	299	125.867	5	4.19608
SOAP.k55.C485505	301	127.429	0	0
SOAP.k55.C485633	301	127.429	108.837	90.219
SOAP.k55.C486113	301	127.429	0	0
SOAP.k55.C486253	301	127.429	0	0
SOAP.k55.C486377	301	127.429	0	0
SOAP.k55.C486833	302	128.17	0	0
SOAP.k55.C487033	302	128.17	0	0
SOAP.k55.C487237	303	128.941	0	0
SOAP.k55.C487677	303	128.941	3	2.45764
SOAP.k55.C487775	303	128.941	0	0
SOAP.k55.C487799	303	128.941	0	0
SOAP.k55.C488235	304	129.802	7	5.69642
SOAP.k55.C490109	306	131.277	0	0
SOAP.k55.C490467	306	131.277	0	0
SOAP.k55.C490733	306	131.277	1	0.804634
SOAP.k55.C492197	308	132.794	0	0
SOAP.k55.C492451	309	133.591	3	2.37209
SOAP.k55.C492733	309	133.591	47.2063	37.3259
SOAP.k55.C493401	310	134.418	2	1.57167
SOAP.k55.C493803	310	134.418	0	0
SOAP.k55.C494167	311	135.228	2	1.56225
SOAP.k55.C494805	312	135.926	0	0
SOAP.k55.C495023	312	135.926	0	0
SOAP.k55.C495511	312	135.926	106.796	82.9927
SOAP.k55.C495929	313	136.751	0	0
SOAP.k55.C496401	313	136.751	0	0
SOAP.k55.C496549	314	137.431	15	11.5291
SOAP.k55.C496641	314	137.431	0	0
SOAP.k55.C497491	315	138.174	0	0
SOAP.k55.C497881	315	138.174	16	12.2315
SOAP.k55.C498325	316	138.965	1217	925.066
SOAP.k55.C498357	316	138.965	288	218.915
SOAP.k55.C500007	318	140.398	34	25.5803
SOAP.k55.C500295	318	140.398	5	3.76181
SOAP.k55.C501275	320	141.827	0	0
SOAP.k55.C501353	320	141.827	0	0
SOAP.k55.C501379	320	141.827	0	0
SOAP.k55.C501411	320	141.827	8.02834	5.97933
SOAP.k55.C502631	321	142.566	1	0.740922
SOAP.k55.C503219	322	143.335	3	2.21082
SOAP.k55.C503655	323	144.121	23	16.8573
SOAP.k55.C504943	324	144.922	124.736	90.9167
SOAP.k55.C505065	325	145.623	3	2.17609
SOAP.k55.C505265	325	145.623	0	0
SOAP.k55.C505401	325	145.623	1.07343	0.778625
SOAP.k55.C507903	328	147.97	2	1.42772
SOAP.k55.C508017	329	148.818	0	0
SOAP.k55.C508071	329	148.818	3	2.12938
SOAP.k55.C508201	329	148.818	0	0
SOAP.k55.C508337	329	148.818	0	0
SOAP.k55.C509027	330	149.665	0	0
SOAP.k55.C509237	330	149.665	1	0.705774
SOAP.k55.C510757	333	151.881	1.00899	0.701729
SOAP.k55.C512265	335	153.605	2	1.37534
SOAP.k55.C512799	335	153.605	22	15.1288
SOAP.k55.C513071	336	154.362	1	0.684298
SOAP.k55.C513633	337	155.206	8	5.44464
SOAP.k55.C514277	337	155.206	4	2.72232
SOAP.k55.C514417	338	156.013	1	0.677057
SOAP.k55.C514693	338	156.013	233.907	158.369
SOAP.k55.C514859	338	156.013	0	0
SOAP.k55.C515107	339	156.82	0	0
SOAP.k55.C515519	339	156.82	3.71247	2.50063
SOAP.k55.C517429	342	159.306	0	0
SOAP.k55.C517633	343	160.145	2	1.31917
SOAP.k55.C517665	343	160.145	74	48.8095
SOAP.k55.C518217	344	160.912	4	2.62577
SOAP.k55.C518369	344	160.912	14	9.19021
SOAP.k55.C519655	346	162.696	0	0
SOAP.k55.C520583	347	163.46	1	0.646213
SOAP.k55.C520627	347	163.46	0.0793215	0.0512586
SOAP.k55.C521567	349	165.095	0	0
SOAP.k55.C521701	349	165.095	7.64424	4.89088
SOAP.k55.C522139	349	165.095	3	1.91944
SOAP.k55.C524039	353	168.189	1	0.628041
SOAP.k55.C524533	353	168.189	2	1.25608
SOAP.k55.C524807	354	168.985	39	24.3783
SOAP.k55.C524995	354	168.985	0	0
SOAP.k55.C525339	355	169.817	0	0
SOAP.k55.C525379	355	169.817	632.547	393.459
SOAP.k55.C527119	358	172.194	5	3.06717
SOAP.k55.C528807	361	174.757	1	0.604437
SOAP.k55.C528883	361	174.757	0	0
SOAP.k55.C529555	362	175.642	0	0
SOAP.k55.C529673	362	175.642	8	4.81113
SOAP.k55.C529807	362	175.642	0	0
SOAP.k55.C530039	363	176.411	0	0
SOAP.k55.C530425	363	176.411	0	0
SOAP.k55.C530475	363	176.411	1	0.59877
SOAP.k55.C531267	365	177.967	0	0
SOAP.k55.C531781	366	178.83	14.9567	8.83447
SOAP.k55.C531835	366	178.83	1562	922.627
SOAP.k55.C531931	366	178.83	2	1.18134
SOAP.k55.C536667	375	186.405	2	1.13334
SOAP.k55.C536705	375	186.405	1	0.56667
SOAP.k55.C537989	377	188.182	14.2607	8.00476
SOAP.k55.C539529	380	190.774	0	0
SOAP.k55.C539739	380	190.774	0	0
SOAP.k55.C540457	382	192.506	0	0
SOAP.k55.C540901	383	193.444	1	0.546049
SOAP.k55.C542257	385	195.214	83	44.9111
SOAP.k55.C542631	386	196.046	0	0
SOAP.k55.C542727	386	196.046	0	0
SOAP.k55.C542861	386	196.046	10	5.38802
SOAP.k55.C544633	390	199.43	4.61279	2.4432
SOAP.k55.C545661	392	201.152	3	1.57537
SOAP.k55.C545865	393	201.915	0	0
SOAP.k55.C547347	396	204.569	0	0
SOAP.k55.C547979	397	205.459	2	1.02823
SOAP.k55.C548717	399	207.13	2	1.01994
SOAP.k55.C548747	399	207.13	0	0
SOAP.k55.C550509	402	209.644	7.02135	3.53774
SOAP.k55.C551545	405	212.151	0	0
SOAP.k55.C553349	409	215.722	152.389	74.6186
SOAP.k55.C553801	410	216.562	0	0
SOAP.k55.C555157	413	219.194	3	1.4457
SOAP.k55.C556181	416	221.613	1	0.476641
SOAP.k55.C557599	419	224.379	3	1.4123
SOAP.k55.C558065	420	225.308	0	0
SOAP.k55.C558243	420	225.308	3	1.40647
SOAP.k55.C558769	422	227.094	9	4.18623
SOAP.k55.C559337	423	227.975	9	4.17006
SOAP.k55.C560853	427	231.518	35.5613	16.2248
SOAP.k55.C561579	429	233.274	140	63.3939
SOAP.k55.C564227	436	239.535	41.4544	18.2806
SOAP.k55.C565273	438	241.309	186.566	81.6667
SOAP.k55.C565455	439	242.259	0	0
SOAP.k55.C566795	443	245.726	1	0.429869
SOAP.k55.C568379	447	249.34	1	0.423638
SOAP.k55.C568701	448	250.159	80	33.7801
SOAP.k55.C569993	452	253.846	0	0
SOAP.k55.C570945	454	255.583	2	0.826581
SOAP.k55.C571357	456	257.556	5	2.05062
SOAP.k55.C573167	461	261.939	0	0
SOAP.k55.C574663	466	266.558	7	2.77392
SOAP.k55.C575099	467	267.503	2	0.789748
SOAP.k55.C575475	469	269.282	204	80.0221
SOAP.k55.C576117	471	271.171	0	0
SOAP.k55.C578513	479	278.55	4.4229	1.67722
SOAP.k55.C579197	481	280.32	0	0
SOAP.k55.C580795	487	285.799	74	27.3501
SOAP.k55.C581583	489	287.594	0	0
SOAP.k55.C583737	498	296.056	54	19.2667
SOAP.k55.C583787	498	296.056	0	0
SOAP.k55.C583901	499	297.056	16	5.68943
SOAP.k55.C584373	500	298.056	3	1.06319
SOAP.k55.C585257	504	301.75	11	3.85063
SOAP.k55.C585327	504	301.75	5	1.75029
SOAP.k55.C586525	508	305.409	12	4.15037
SOAP.k55.C587417	512	309.033	5271	1801.67
SOAP.k55.C588637	516	312.623	6.27606	2.12057
SOAP.k55.C589147	518	314.463	5	1.67953
SOAP.k55.C589981	522	318.303	147.718	49.0206
SOAP.k55.C591829	530	325.748	1	0.324269
SOAP.k55.C591981	531	326.682	0	0
SOAP.k55.C592815	534	329.449	8.79756	2.82072
SOAP.k55.C594995	544	338.942	4	1.24658
SOAP.k55.C595093	544	338.942	17	5.29798
SOAP.k55.C597477	556	350.348	0	0
SOAP.k55.C597767	557	351.278	7260	2183.1
SOAP.k55.C598453	561	355.135	0	0
SOAP.k55.C599357	565	358.991	0	0
SOAP.k55.C599853	568	361.882	0	0
SOAP.k55.C601253	575	368.735	0	0
SOAP.k55.C602213	580	373.473	400	113.133
SOAP.k55.C602819	584	377.321	10	2.79947
SOAP.k55.C604059	591	384.13	3.89098	1.06996
SOAP.k55.C604675	594	387.014	17	4.63991
SOAP.k55.C604935	596	388.897	4.28225	1.16312
SOAP.k55.C605263	598	390.857	7	1.89176
SOAP.k55.C606911	609	401.498	34.1654	8.98855
SOAP.k55.C607887	614	406.377	19	4.93869
SOAP.k55.C609513	625	417.089	0	0
SOAP.k55.C610465	631	422.921	0	0
SOAP.k55.C619001	701	491.714	0	0
SOAP.k55.C619177	702	492.665	0	0
SOAP.k55.C620375	714	504.615	1393	291.593
SOAP.k55.C622035	731	521.41	0	0
SOAP.k55.C622249	733	523.41	97.1827	19.6125
SOAP.k55.C623437	747	537.304	49	9.63302
SOAP.k55.C623913	752	542.25	0	0
SOAP.k55.C624435	758	548.25	0	0
SOAP.k55.C624969	764	554.25	1	0.190581
SOAP.k55.C625095	765	555.25	0	0
SOAP.k55.C625495	771	561.25	1146	215.682
SOAP.k55.C627539	797	587.08	0	0
SOAP.k55.C629527	827	617.019	4349	744.522
SOAP.k55.C629993	834	623.958	64	10.8346
SOAP.k55.C630007	834	623.958	0	0
SOAP.k55.C631289	856	645.894	315	51.5153
SOAP.k55.C631579	861	650.829	0	0
SOAP.k55.C631645	862	651.829	615	99.6617
SOAP.k55.C632363	875	664.763	24	3.81357
SOAP.k55.C633245	890	679.763	27	4.19559
SOAP.k55.C634251	910	699.763	3	0.452853
SOAP.k55.C634873	924	713.763	0	0
SOAP.k55.C634897	924	713.763	3555	526.105
SOAP.k55.C635153	930	719.763	192.239	28.2123
SOAP.k55.C635463	937	726.763	1	0.145343
SOAP.k55.C636475	962	751.689	15	2.10785
SOAP.k55.C637285	982	771.689	4	0.547525
SOAP.k55.C637535	989	778.689	82	11.1234
SOAP.k55.C637625	992	781.689	14.2865	1.93054
SOAP.k55.C638041	1003	792.689	1249	166.436
SOAP.k55.C638857	1028	817.689	124	16.0184
SOAP.k55.C641567	1125	914.689	67.8682	7.83754
SOAP.k55.C641997	1143	932.689	1	0.113253
SOAP.k55.C643395	1206	995.689	628	66.6228
SOAP.k55.C643763	1224	1013.69	6	0.62522
SOAP.k55.C644259	1250	1039.69	6.16254	0.626099
SOAP.k55.C644801	1279	1068.69	3	0.296522
SOAP.k55.C645313	1311	1100.69	2	0.191934
SOAP.k55.C645833	1342	1131.69	0	0
SOAP.k55.C646023	1357	1146.69	2	0.184235
SOAP.k55.C646291	1377	1166.69	60	5.43229
SOAP.k55.C646751	1413	1202.69	5	0.43914
SOAP.k55.C646881	1424	1213.69	0	0
SOAP.k55.C647133	1449	1238.69	159	13.5588
SOAP.k55.C647589	1488	1277.69	0	0
SOAP.k55.C647827	1514	1303.69	99	8.02136
SOAP.k55.C648009	1531	1320.69	1	0.0799809
SOAP.k55.C648505	1587	1376.69	0	0
SOAP.k55.C649709	1743	1532.69	181	12.4742
SOAP.k55.C650035	1798	1587.69	6804	452.674
SOAP.k55.C650187	1828	1617.69	150.489	9.82648
SOAP.k55.C650405	1870	1659.69	590	37.5502
SOAP.k55.C650451	1879	1668.69	70	4.43108
SOAP.k55.C650455	1880	1669.69	0	0
SOAP.k55.C650803	1965	1754.69	9	0.541788
SOAP.k55.C650835	1973	1762.69	12306	737.442
SOAP.k55.C650919	1993	1782.69	2	0.118506
SOAP.k55.C650935	1997	1786.69	4001	236.541
SOAP.k55.C651141	2051	1840.69	37	2.12328
SOAP.k55.C651757	2257	2046.69	2	0.10322
SOAP.k55.C651933	2338	2127.69	8	0.397163
SOAP.k55.C652165	2457	2246.69	2030.38	95.4601
SOAP.k55.C652315	2544	2333.69	0	0
SOAP.k55.C652567	2709	2498.69	40	1.69096
SOAP.k55.C652611	2739	2528.69	2	0.0835452
SOAP.k55.C652673	2782	2571.69	54	2.218
SOAP.k55.C652863	2942	2731.69	3	0.116005
SOAP.k55.C653227	3317	3106.69	2	0.0680016
SOAP.k55.C653371	3531	3320.69	0	0
SOAP.k55.C653429	3622	3411.69	25862.4	800.732
SOAP.k55.C653623	4105	3894.69	544	14.7541
SOAP.k55.C653659	4226	4015.69	137	3.60369
SOAP.k55.C653803	4691	4480.69	12	0.282894
SOAP.k65.scaffold60	1354	1143.69	63	5.81861
SOAP.k65.scaffold411	1267	1056.69	11	1.09959
SOAP.k65.scaffold580	3297	3086.69	351.854	12.0408
SOAP.k65.scaffold774	3747	3536.69	3305	98.71
SOAP.k65.scaffold819	4564	4353.69	60.2083	1.46078
SOAP.k65.scaffold1134	3742	3531.69	3	0.0897275
SOAP.k65.scaffold1149	4498	4287.69	807.221	19.8864
SOAP.k65.scaffold1152	4543	4332.69	870.779	21.2294
SOAP.k65.scaffold1184	1744	1533.69	538	37.0537
SOAP.k65.scaffold1311	6005	5794.69	3.58319	0.0653171
SOAP.k65.scaffold1396	6165	5954.69	1297.51	23.0165
SOAP.k65.scaffold1467	2130	1919.69	877.771	48.2989
SOAP.k65.scaffold1613	3908	3697.69	0	0
SOAP.k65.scaffold1904	6757	6546.69	12.879	0.207801
SOAP.k65.scaffold2076	1258	1047.69	0	0
SOAP.k65.scaffold2100	7754	7543.69	19	0.266046
SOAP.k65.scaffold3271	690	480.812	3229	709.382
SOAP.k65.scaffold3516	1847	1636.69	2	0.129077
SOAP.k65.scaffold3538	1060	849.689	0	0
SOAP.k65.scaffold4102	4009	3798.69	707.448	19.672
SOAP.k65.scaffold4178	6661	6450.69	1012	16.5715
SOAP.k65.scaffold4297	1886	1675.69	426.481	26.884
SOAP.k65.scaffold4558	1505	1294.69	4	0.326348
SOAP.k65.scaffold4575	3265	3054.69	6129	211.938
SOAP.k65.scaffold4658	2066	1855.69	1	0.0569222
SOAP.k65.scaffold4844	2771	2560.69	1	0.0412506
SOAP.k65.scaffold4974	4441	4230.69	307.488	7.67723
SOAP.k65.scaffold5010	4001	3790.69	5.83818	0.162684
SOAP.k65.scaffold5406	4627	4416.69	440	10.5231
SOAP.k65.scaffold5548	2488	2277.69	73.7154	3.41862
SOAP.k65.scaffold5551	4413	4202.69	201.47	5.06372
SOAP.k65.scaffold5625	1424	1213.69	69	6.00521
SOAP.k65.scaffold5822	2102	1891.69	4	0.223356
SOAP.k65.scaffold6061	6357	6146.69	386.217	6.63707
SOAP.k65.scaffold6147	2513	2302.69	0	0
SOAP.k65.scaffold6316	2781	2570.69	102	4.19119
SOAP.k65.scaffold6361	2250	2039.69	2	0.103574
SOAP.k65.scaffold6511	4008	3797.69	401.045	11.1548
SOAP.k65.scaffold6557	4193	3982.69	761	20.1834
SOAP.k65.scaffold6668	3447	3236.69	6034	196.921
SOAP.k65.scaffold7266	3994	3783.69	1596	44.5558
SOAP.k65.scaffold7380	2729	2518.69	71.2734	2.9891
SOAP.k65.scaffold7672	6410	6199.69	19	0.323721
SOAP.k65.scaffold7993	2324	2113.69	147.853	7.38885
SOAP.k65.scaffold8070	1836	1625.69	12	0.779705
SOAP.k65.scaffold8373	5588	5377.69	5094.13	100.06
SOAP.k65.scaffold8397	1192	981.689	111.229	11.9683
SOAP.k65.scaffold8506	3813	3602.69	4323.56	126.766
SOAP.k65.scaffold8720	1978	1767.69	60.2038	3.59753
SOAP.k65.scaffold8745	318	140.398	0	0
SOAP.k65.scaffold8806	1827	1616.69	0	0
SOAP.k65.scaffold8928	4523	4312.69	5682.15	139.172
SOAP.k65.scaffold8983	1496	1285.69	1	0.0821582
SOAP.k65.scaffold9106	1059	848.689	7	0.871237
SOAP.k65.scaffold9353	1493	1282.69	55	4.52927
SOAP.k65.scaffold9427	2277	2066.69	2257	115.357
SOAP.k65.scaffold9516	1327	1116.69	0	0
SOAP.k65.scaffold9637	1948	1737.69	2	0.121575
SOAP.k65.scaffold9656	8567	8356.69	1885	23.8267
SOAP.k65.scaffold10142	1475	1264.69	217	18.1244
SOAP.k65.scaffold10267	6622	6411.69	74.5251	1.22777
SOAP.k65.scaffold10665	3703	3492.69	1	0.0302431
SOAP.k65.scaffold10819	781	571.137	1	0.184947
SOAP.k65.scaffold10866	2804	2593.69	9	0.366532
SOAP.k65.scaffold11075	5263	5052.69	412.668	8.6271
SOAP.k65.scaffold11450	1746	1535.69	1.40252	0.0964699
SOAP.k65.scaffold11474	3793	3582.69	702.991	20.7266
SOAP.k65.scaffold11546	2203	1992.69	442	23.4298
SOAP.k65.scaffold11559	2014	1803.69	0	0
SOAP.k65.scaffold11823	2005	1794.69	1	0.0588569
SOAP.k65.scaffold12158	4689	4478.69	19	0.448115
SOAP.k65.scaffold12201	3491	3280.69	0	0
SOAP.k65.scaffold12624	5241	5030.69	5	0.104985
SOAP.k65.scaffold12672	2734	2523.69	0	0
SOAP.k65.scaffold13008	2793	2582.69	0	0
SOAP.k65.scaffold13048	1738	1527.69	0	0
SOAP.k65.scaffold13135	2641	2430.69	67.0699	2.91464
SOAP.k65.scaffold13315	699	489.714	34	7.3337
SOAP.k65.scaffold13403	3667	3456.69	1	0.0305581
SOAP.k65.scaffold13483	1895	1684.69	11657	730.893
SOAP.k65.scaffold13775	1544	1333.69	29900	2368.12
SOAP.k65.scaffold14258	3375	3164.69	372.622	12.4372
SOAP.k65.scaffold14354	1382	1171.69	118.54	10.6866
SOAP.k65.scaffold14364	4958	4747.69	9	0.200238
SOAP.k65.scaffold14411	2439	2228.69	1785.35	84.6174
SOAP.k65.scaffold15089	6301	6090.69	5390	93.4779
SOAP.k65.scaffold15169	1727	1516.69	717	49.9355
SOAP.k65.scaffold15208	4357	4146.69	2	0.0509466
SOAP.k65.scaffold15285	4066	3855.69	120.797	3.30934
SOAP.k65.scaffold15296	1670	1459.69	518	37.4849
SOAP.k65.scaffold15342	999	788.689	5.06868	0.678852
SOAP.k65.scaffold15364	5566	5355.69	949.441	18.7258
SOAP.k65.scaffold15527	4381	4170.69	13786	349.154
SOAP.k65.scaffold15808	1346	1135.69	0	0
SOAP.k65.scaffold15854	3230	3019.69	145.506	5.08985
SOAP.k65.scaffold15968	4763	4552.69	124	2.877
SOAP.k65.scaffold16031	4553	4342.69	505.235	12.2891
SOAP.k65.scaffold16144	1643	1432.69	239	17.6211
SOAP.k65.scaffold16288	1879	1668.69	1	0.0633011
SOAP.k65.scaffold16420	5653	5442.69	587.463	11.4013
SOAP.k65.scaffold16544	977	766.689	6629	913.304
SOAP.k65.scaffold16660	3193	2982.69	7552.69	267.473
SOAP.k65.scaffold16773	3374	3163.69	50.8121	1.69653
SOAP.k65.scaffold16779	3938	3727.69	3	0.0850097
SOAP.k65.scaffold17082	2222	2011.69	1169	61.3819
SOAP.k65.scaffold17297	1568	1357.69	6.90484	0.537205
SOAP.k65.scaffold17366	1470	1259.69	1595	133.747
SOAP.k65.scaffold17660	1223	1012.69	0	0
SOAP.k65.scaffold17954	474	273.918	57	21.9806
SOAP.k65.scaffold18120	4955	4744.69	865	19.2573
SOAP.k65.scaffold18942	1191	980.689	0	0
SOAP.k65.scaffold19074	1596	1385.69	2	0.152458
SOAP.k65.scaffold19086	7315	7104.69	2	0.0297353
SOAP.k65.scaffold19131	4395	4184.69	10	0.25242
SOAP.k65.scaffold19253	1511	1300.69	176	14.2931
SOAP.k65.scaffold19315	2194	1983.69	0	0
SOAP.k65.scaffold19373	917	706.763	0	0
SOAP.k65.scaffold19584	1221	1010.69	0	0
SOAP.k65.scaffold19592	2063	1852.69	1763	100.516
SOAP.k65.scaffold19691	3706	3495.69	6.62971	0.200331
SOAP.k65.scaffold19716	4916	4705.69	4469	100.317
SOAP.k65.scaffold19788	2552	2341.69	2109	95.1336
SOAP.k65.scaffold20046	715	505.615	0	0
SOAP.k65.scaffold20047	621	413.13	0	0
SOAP.k65.scaffold20270	1643	1432.69	1	0.0737284
SOAP.k65.scaffold20281	924	713.763	24	3.55177
SOAP.k65.scaffold20316	1594	1383.69	0	0
SOAP.k65.scaffold20319	1223	1012.69	11.0159	1.14903
SOAP.k65.scaffold20524	823	613.019	7	1.20618
SOAP.k65.scaffold20634	2725	2514.69	1	0.0420051
SOAP.k65.scaffold20662	2175	1964.69	33	1.77422
SOAP.k65.scaffold20959	2435	2224.69	4383	208.108
SOAP.k65.scaffold21031	4396	4185.69	178.117	4.49495
SOAP.k65.scaffold21051	1022	811.689	52	6.76706
SOAP.k65.scaffold21278	1013	802.689	258	33.9515
SOAP.k65.scaffold21601	4818	4607.69	5	0.114623
SOAP.k65.scaffold21629	2624	2413.69	750	32.8221
SOAP.k65.scaffold21738	2761	2550.69	5	0.207061
SOAP.k65.scaffold21808	804	594.08	0	0
SOAP.k65.scaffold21922	403	210.532	0	0
SOAP.k65.scaffold22019	649	440.36	2429	582.648
SOAP.k65.scaffold22093	2111	1900.69	103	5.72417
SOAP.k65.scaffold22098	1295	1084.69	5	0.486913
SOAP.k65.scaffold22124	1652	1441.69	0	0
SOAP.k65.scaffold22129	3634	3423.69	557.26	17.1929
SOAP.k65.scaffold22280	990	779.689	9939	1346.5
SOAP.k65.scaffold22300	4167	3956.69	635.85	16.975
SOAP.k65.scaffold22313	660	451.138	0	0
SOAP.k65.scaffold22419	3992	3781.69	476	13.2956
SOAP.k65.scaffold22518	1699	1488.69	305	21.6413
SOAP.k65.scaffold22617	508	305.409	0	0
SOAP.k65.scaffold22918	2953	2742.69	3	0.11554
SOAP.k65.scaffold22997	2853	2642.69	1086.83	43.4411
SOAP.k65.scaffold23078	2797	2586.69	3894.46	159.034
SOAP.k65.scaffold23118	4017	3806.69	12392	343.859
SOAP.k65.scaffold23179	1145	934.689	0	0
SOAP.k65.scaffold23223	587	380.207	700	194.475
SOAP.k65.scaffold23235	2816	2605.69	285.632	11.579
SOAP.k65.scaffold23387	2959	2748.69	51	1.95989
SOAP.k65.scaffold23408	3247	3036.69	10	0.347846
SOAP.k65.scaffold23474	518	314.463	20	6.7181
SOAP.k65.scaffold24241	3904	3693.69	916.591	26.2121
SOAP.k65.scaffold24417	2740	2529.69	357	14.9069
SOAP.k65.scaffold24449	1188	977.689	4798	518.378
SOAP.k65.scaffold24903	500	298.056	0	0
SOAP.k65.scaffold25073	2753	2542.69	339.751	14.1141
SOAP.k65.scaffold25096	707	497.665	1	0.212251
SOAP.k65.scaffold25137	1541	1330.69	0	0
SOAP.k65.scaffold25251	11531	11320.7	46.0564	0.429738
SOAP.k65.scaffold25267	3657	3446.69	2	0.0612935
SOAP.k65.scaffold25508	1758	1547.69	97.5018	6.6545
SOAP.k65.scaffold25514	4839	4628.69	607	13.8522
SOAP.k65.scaffold25527	1713	1502.69	2156	151.554
SOAP.k65.scaffold25632	736	526.41	0	0
SOAP.k65.scaffold25710	5603	5392.69	17	0.332989
SOAP.k65.scaffold25795	835	624.958	2	0.338038
SOAP.k65.scaffold25944	1541	1330.69	1	0.0793798
SOAP.k65.scaffold26192	768	558.25	1	0.189216
SOAP.k65.scaffold26227	1615	1404.69	1	0.075198
SOAP.k65.scaffold26255	1683	1472.69	1627	116.698
SOAP.k65.scaffold26283	894	683.763	232.918	35.982
SOAP.k65.scaffold26301	1721	1510.69	2232	156.065
SOAP.k65.scaffold26315	420	225.308	0	0
SOAP.k65.scaffold26551	2061	1850.69	59.4226	3.3916
SOAP.k65.scaffold26594	672	462.999	31.1331	7.10278
SOAP.k65.scaffold26641	1769	1558.69	1202	81.4576
SOAP.k65.scaffold26739	1349	1138.69	1	0.0927644
SOAP.k65.scaffold26759	2250	2039.69	1632	84.5168
SOAP.k65.scaffold26850	1678	1467.69	885	63.6936
SOAP.k65.scaffold26868	599	391.857	0	0
SOAP.k65.scaffold27055	2055	1844.69	6	0.34357
SOAP.k65.scaffold27128	546	340.839	0	0
SOAP.k65.scaffold27161	964	753.689	0	0
SOAP.k65.scaffold27220	898	687.763	99	15.2049
SOAP.k65.scaffold27337	793	583.08	66.5665	12.0591
SOAP.k65.scaffold27385	3780	3569.69	1062.32	31.4347
SOAP.k65.scaffold27480	4848	4637.69	1046.37	23.8326
SOAP.k65.scaffold27553	1809	1598.69	0	0
SOAP.k65.scaffold27567	1099	888.689	2	0.237721
SOAP.k65.scaffold27771	812	602.08	0	0
SOAP.k65.scaffold27852	2226	2015.69	5	0.262019
SOAP.k65.scaffold28021	485	284.003	0.720013	0.267796
SOAP.k65.scaffold28167	1916	1705.69	840	52.0195
SOAP.k65.scaffold28300	2862	2651.69	3	0.119505
SOAP.k65.scaffold28321	775	565.194	177	33.0798
SOAP.k65.scaffold28364	3026	2815.69	0	0
SOAP.k65.scaffold28365	2811	2600.69	3	0.121848
SOAP.k65.scaffold28402	4351	4140.69	52	1.32653
SOAP.k65.scaffold28490	1230	1019.69	1.0034	0.103942
SOAP.k65.scaffold28553	776	566.194	0	0
SOAP.k65.scaffold28598	2683	2472.69	626	26.7419
SOAP.k65.scaffold28705	3467	3256.69	0	0
SOAP.k65.scaffold28831	781	571.137	12	2.21936
SOAP.k65.scaffold28903	1759	1548.69	684	46.6529
SOAP.k65.scaffold29031	1319	1108.69	104.465	9.95287
SOAP.k65.scaffold29075	1917	1706.69	850.757	52.6548
SOAP.k65.scaffold29110	1462	1251.69	1224	103.293
SOAP.k65.scaffold29435	1337	1126.69	0	0
SOAP.k65.scaffold29513	802	592.08	1	0.178405
SOAP.k65.scaffold29561	3855	3644.69	12	0.347782
SOAP.k65.scaffold29690	1366	1155.69	902	82.4427
SOAP.k65.scaffold29734	1352	1141.69	599	55.4199
SOAP.k65.scaffold29738	577	370.66	8	2.27982
SOAP.k65.scaffold29758	2363	2152.69	216	10.5989
SOAP.k65.scaffold29771	2695	2484.69	1853	78.7753
SOAP.k65.scaffold29804	4561	4350.69	0	0
SOAP.k65.scaffold29815	2967	2756.69	1461	55.9821
SOAP.k65.scaffold29836	1021	810.689	1548	201.699
SOAP.k65.scaffold29843	828	617.958	0	0
SOAP.k65.scaffold29890	3338	3127.69	2089	70.5507
SOAP.k65.scaffold30145	2724	2513.69	840	35.2984
SOAP.k65.scaffold30172	858	647.894	7	1.14125
SOAP.k65.scaffold30422	1957	1746.69	618	37.3731
SOAP.k65.scaffold30465	2160	1949.69	300.882	16.3011
SOAP.k65.scaffold30480	1177	966.689	674	73.6478
SOAP.k65.scaffold30491	481	280.32	1	0.376818
SOAP.k65.scaffold30507	2035	1824.69	2739.53	158.589
SOAP.k65.scaffold30638	1048	837.689	0	0
SOAP.k65.scaffold30654	3822	3611.69	0	0
SOAP.k65.scaffold30656	1051	840.689	17	2.13599
SOAP.k65.scaffold30690	1587	1376.69	542	41.5863
SOAP.k65.scaffold30739	4630	4419.69	0	0
SOAP.k65.scaffold31053	4177	3966.69	28	0.745618
SOAP.k65.scaffold31091	3683	3472.69	6	0.182504
SOAP.k65.scaffold31299	1355	1144.69	0	0
SOAP.k65.scaffold31404	3579	3368.69	5	0.156782
SOAP.k65.scaffold31650	2896	2685.69	273	10.7373
SOAP.k65.scaffold31689	462	262.939	16	6.42763
SOAP.k65.scaffold31711	1323	1112.69	0	0
SOAP.k65.scaffold31728	5429	5218.69	18.5815	0.376102
SOAP.k65.scaffold31774	1100	889.689	32.0373	3.80369
SOAP.k65.scaffold31919	714	504.615	265	55.4718
SOAP.k65.scaffold31959	491	289.505	0	0
SOAP.k65.scaffold32019	1186	975.689	0	0
SOAP.k65.scaffold32054	754	544.25	0	0
SOAP.k65.scaffold32109	547	341.839	7	2.16304
SOAP.k65.scaffold32206	1862	1651.69	212	13.558
SOAP.k65.scaffold32288	6616	6405.69	490.875	8.09453
SOAP.k65.scaffold32304	1635	1424.69	0	0
SOAP.k65.scaffold32455	1284	1073.69	75.9809	7.47503
SOAP.k65.scaffold32482	1684	1473.69	0	0
