target_id	length	eff_length	est_counts	tpm
TransAb.k55.R119851	239	81.7445	0	0
TransAb.k55.R120549	860	651.096	1285	211.959
TransAb.k55.R121019	986	776.813	1078	149.038
TransAb.k55.R122048	247	87.4325	93.8958	115.337
TransAb.k55.R122133	840	631.224	2	0.340283
TransAb.k55.R122145	257	94.3482	8.94115	10.1778
TransAb.k55.R122160	747	538.673	5	0.996871
TransAb.k55.R122250	1860	1650.81	33	2.14689
TransAb.k55.R122345	1439	1229.81	0	0
TransAb.k55.R122754	2001	1791.81	258.222	15.4773
TransAb.k55.R123034	571	366.615	4	1.17177
TransAb.k55.R123718	517	314.713	0	0
TransAb.k55.R123922	2965	2755.81	15	0.584569
TransAb.k55.R124099	2854	2644.81	212	8.60865
TransAb.k55.R124155	1129	919.813	106	12.3766
TransAb.k55.R125322	766	557.343	11	2.11965
TransAb.k55.R126754	229	74.8438	38	54.5283
TransAb.k55.R126910	1246	1036.81	1	0.103584
TransAb.k55.R126958	632	425.739	0	0
TransAb.k55.R127270	383	194.637	0	0
TransAb.k55.R127430	4105	3895.81	11	0.303242
TransAb.k55.R127478	590	384.969	1	0.278977
TransAb.k55.R127628	401	210.205	0	0
TransAb.k55.R127766	1207	997.813	1	0.107633
TransAb.k55.R127926	178	43.3344	88	218.094
TransAb.k55.R128110	361	175.796	58	35.4335
TransAb.k55.R129342	856	647.161	23.8982	3.96595
TransAb.k55.R129405	303	129.505	8	6.63432
TransAb.k55.R130565	435	239.978	90	40.2778
TransAb.k55.R130623	740	531.673	162	32.7239
TransAb.k55.R131342	234	78.2424	24	32.943
TransAb.k55.R131720	330	150.455	34	24.2699
TransAb.k55.R131873	418	224.917	300	143.249
TransAb.k55.R131921	554	350.335	0	0
TransAb.k55.R132167	1500	1290.81	4147.98	345.118
TransAb.k55.R132259	1052	842.813	0	0
TransAb.k55.R132453	584	379.277	0	0
TransAb.k55.R133671	777	568.343	134	25.3214
TransAb.k55.R133692	954	744.887	0	0
TransAb.k55.R133861	568	363.615	153	45.1901
TransAb.k55.R134074	555	351.335	0	0
TransAb.k55.R134114	262	98.0382	39	42.7232
TransAb.k55.S1565	584	379.277	0	0
TransAb.k55.S1855	665	457.901	88	20.6398
TransAb.k55.S1913	256	93.5687	0	0
TransAb.k55.S2265	541	337.682	56	17.8104
TransAb.k55.S2700	371	184.212	12	6.99614
TransAb.k55.S4192	338	156.954	149	101.955
TransAb.k55.S4530	193	51.9842	22	45.4512
TransAb.k55.S5247	216	66.297	0	0
TransAb.k55.S6080	177	42.7649	0	0
TransAb.k55.S6167	413	220.504	0	0
TransAb.k55.S6323	653	446.216	0	0
TransAb.k55.S6564	400	209.316	0	0
TransAb.k55.S7486	181	45.0776	7	16.6775
TransAb.k55.S7503	212	63.6782	1	1.68657
TransAb.k55.S8137	172	39.8894	2	5.38477
TransAb.k55.S8497	217	66.9709	7	11.2255
TransAb.k55.S8858	317	140.142	38.3495	29.389
TransAb.k55.S8878	220	68.9624	1	1.55733
TransAb.k55.S8996	280	111.566	248	238.734
TransAb.k55.S9009	214	65.0059	0	0
TransAb.k55.S9028	224	71.416	15	22.5574
TransAb.k55.S9205	928	718.96	3	0.448137
TransAb.k55.S9632	209	61.6965	656	1141.92
TransAb.k55.S9829	220	68.9624	618	962.432
TransAb.k55.S10042	1267	1057.81	27.5041	2.79243
TransAb.k55.S10524	226	72.72	0	0
TransAb.k55.S11502	281	112.25	0	0
TransAb.k55.S11687	354	170.103	0	0
TransAb.k55.S12376	606	400.651	0	0
TransAb.k55.S12497	553	349.406	0	0
TransAb.k55.S13097	959	749.813	1703	243.925
TransAb.k55.S13780	589	384.008	54.9075	15.3563
TransAb.k55.S14394	259	95.9402	0	0
TransAb.k55.S14526	640	433.48	497	123.135
TransAb.k55.S15656	748	539.619	697	138.72
TransAb.k55.S16270	533	330.155	14	4.55412
TransAb.k55.S16452	229	74.8438	372	533.804
TransAb.k55.S17118	234	78.2424	0	0
TransAb.k55.S17351	2466	2256.81	42	1.9987
TransAb.k55.S17445	1706	1496.81	40	2.87003
TransAb.k55.S17572	1058	848.813	3	0.37958
TransAb.k55.S18347	148	28.1621	0	0
TransAb.k55.S18451	1554	1344.81	186	14.8541
TransAb.k55.S19417	569	364.615	1566	461.265
TransAb.k55.S20043	609	403.408	2	0.53245
TransAb.k55.S20592	227	73.412	77	112.647
TransAb.k55.S20732	175	41.5768	1	2.58311
TransAb.k55.S21006	314	137.85	0	0
TransAb.k55.S21284	204	58.6956	133	243.355
TransAb.k55.S21928	253	91.4526	6	7.04611
TransAb.k55.S22977	1275	1065.81	0	0
TransAb.k55.S23446	264	99.5696	0	0
TransAb.k55.S24265	3567	3357.81	744	23.7964
TransAb.k55.S24269	193	51.9842	0	0
TransAb.k55.S24328	248	88.1845	2732	3327.23
TransAb.k55.S24693	214	65.0059	31	51.2157
TransAb.k55.S25320	291	119.935	4.69284	4.20226
TransAb.k55.S25478	503	301.968	2	0.711316
TransAb.k55.S25765	177	42.7649	1	2.51135
TransAb.k55.S25935	256	93.5687	0	0
TransAb.k55.S26687	237	80.3302	52	69.5214
TransAb.k55.S26949	461	263.287	0	0
TransAb.k55.S27135	1945	1735.81	0	0
TransAb.k55.S27417	619	413.12	111	28.8563
TransAb.k55.S27962	299	126.416	79	67.1151
TransAb.k55.S28715	234	78.2424	9.73459	13.3619
TransAb.k55.S28999	229	74.8438	1	1.43496
TransAb.k55.S29048	387	197.922	246	133.486
TransAb.k55.S29478	702	494.189	90.1428	19.5899
TransAb.k55.S29532	3032	2822.81	448	17.0447
TransAb.k55.S29580	352	168.215	0	0
TransAb.k55.S29857	2021	1811.81	0	0
TransAb.k55.S29959	573	368.578	6	1.7483
TransAb.k55.S30592	3496	3286.81	2	0.0653505
TransAb.k55.S31121	226	72.72	666	983.591
TransAb.k55.S31446	194	52.5128	0	0
TransAb.k55.S31660	264	99.5696	0	0
TransAb.k55.S32377	2422	2212.81	229.679	11.1473
TransAb.k55.S33105	1122	912.813	17	2.00014
TransAb.k55.S33191	214	65.0059	10	16.5212
TransAb.k55.S33227	2794	2584.81	4	0.166198
TransAb.k55.S33417	257	94.3482	58	66.022
TransAb.k55.S33513	209	61.6965	0	0
TransAb.k55.S33758	323	145.016	44	32.586
TransAb.k55.S34363	664	456.901	552	129.751
TransAb.k55.S35578	332	151.977	0	0
TransAb.k55.S36294	164	35.548	11	33.2332
TransAb.k55.S36323	682	474.527	0	0
TransAb.k55.S36430	253	91.4526	5	5.87176
TransAb.k55.S36815	319	141.688	0	0
TransAb.k55.S37164	237	80.3302	0	0
TransAb.k55.S37714	397	206.516	8026.79	4174.3
TransAb.k55.S38214	350	166.566	0	0
TransAb.k55.S38337	228	74.1662	23	33.3055
TransAb.k55.S38530	1758	1548.81	26	1.80289
TransAb.k55.S38789	1220	1010.81	0	0
TransAb.k55.S38965	358	173.311	0	0
TransAb.k55.S39209	210	62.3227	0	0
TransAb.k55.S39590	460	262.314	535	219.041
TransAb.k55.S39824	210	62.3227	4	6.89299
TransAb.k55.S40071	279	110.84	11	10.6583
TransAb.k55.S41484	233	77.5505	0	0
TransAb.k55.S41538	522	319.552	0	0
TransAb.k55.S41577	144	26.4911	5	20.2705
TransAb.k55.S41587	291	119.935	0	0
TransAb.k55.S42531	2845	2635.81	11	0.4482
TransAb.k55.S43026	363	177.43	21	12.7112
TransAb.k55.S43318	193	51.9842	0	0
TransAb.k55.S43900	157	32.1055	0	0
TransAb.k55.S43911	235	78.9437	15	20.4065
TransAb.k55.S44133	483	283.458	4918	1863.35
TransAb.k55.S44810	362	176.565	0	0
TransAb.k55.S44957	209	61.6965	0	0
TransAb.k55.S45279	884	675.029	0	0
TransAb.k55.S45895	1303	1093.81	2	0.196373
TransAb.k55.S46554	1959	1749.81	240	14.7304
TransAb.k55.S47358	155	31.158	7	24.1281
TransAb.k55.S47909	209	61.6965	0	0
TransAb.k55.S48345	256	93.5687	10.4555	12.0007
TransAb.k55.S48651	289	118.439	5	4.53389
TransAb.k55.S48813	355	170.896	2.66665	1.67582
TransAb.k55.S49299	2027	1817.81	563	33.2624
TransAb.k55.S49603	169	38.2737	9	25.2543
TransAb.k55.S49956	643	436.393	0	0
TransAb.k55.S51235	1960	1750.81	48.1191	2.9517
TransAb.k55.S51319	786	577.286	0	0
TransAb.k55.S51601	191	50.8018	31.4996	66.5917
TransAb.k55.S52339	1562	1352.81	7	0.555718
TransAb.k55.S52484	1244	1034.81	5	0.518922
TransAb.k55.S53823	458	260.584	69	28.4378
TransAb.k55.S53994	1262	1052.81	137	13.9754
TransAb.k55.S54651	149	28.5737	0	0
TransAb.k55.S54944	199	55.5081	14	27.0873
TransAb.k55.S55213	258	95.151	0	0
TransAb.k55.S55592	293	121.573	154	136.044
TransAb.k55.S55716	1557	1347.81	384	30.5982
TransAb.k55.S55768	169	38.2737	0	0
TransAb.k55.S55858	1702	1492.81	31	2.23023
TransAb.k55.S55912	1990	1780.81	2	0.120616
TransAb.k55.S56238	234	78.2424	197	270.407
TransAb.k55.S56654	194	52.5128	2	4.09034
TransAb.k55.S57085	4792	4582.81	0	0
TransAb.k55.S57338	692	484.336	22	4.87832
TransAb.k55.S58129	156	31.5973	0	0
TransAb.k55.S58537	269	103.138	58	60.3955
TransAb.k55.S58555	2947	2737.81	7	0.274592
TransAb.k55.S58873	552	348.406	267	82.3037
TransAb.k55.S59084	393	203.17	0	0
TransAb.k55.S59216	227	73.412	1.80961	2.64735
TransAb.k55.S59262	342	160.07	13	8.72223
TransAb.k55.S59426	357	172.463	0	0
TransAb.k55.S59749	403	211.78	301	152.643
TransAb.k55.S59843	293	121.573	0	0
TransAb.k55.S59940	3032	2822.81	14	0.532648
TransAb.k55.S60230	2304	2094.81	0	0
TransAb.k55.S60324	583	378.277	0	0
TransAb.k55.S60458	195	53.2527	0	0
TransAb.k55.S60628	359	174.064	13	8.021
TransAb.k55.S60730	247	87.4325	0	0
TransAb.k55.S61739	426	231.818	2	0.926568
TransAb.k55.S62239	779	570.286	1	0.188322
TransAb.k55.S63133	191	50.8018	7	14.7983
TransAb.k55.S64644	399	208.405	0	0
TransAb.k55.S64822	1499	1289.81	215	17.9022
TransAb.k55.S65217	878	669.096	1	0.160511
TransAb.k55.S65264	223	70.7935	0	0
TransAb.k55.S65967	168	37.831	0	0
TransAb.k55.S66466	280	111.566	0	0
TransAb.k55.S66657	264	99.5696	117.123	126.331
TransAb.k55.S67143	715	507.089	200	42.3584
TransAb.k55.S67182	212	63.6782	2	3.37313
TransAb.k55.S67296	664	456.901	1	0.235057
TransAb.k55.S67640	250	89.473	61	73.2204
TransAb.k55.S67677	534	330.987	0	0
TransAb.k55.S68640	319	141.688	0	0
TransAb.k55.S68845	258	95.151	27.0858	30.5719
TransAb.k55.S69185	422	228.275	12	5.64569
TransAb.k55.S69353	414	221.41	25	12.1265
TransAb.k55.S69724	400	209.316	168	86.1986
TransAb.k55.S70013	708	500.14	0	0
TransAb.k55.S70205	779	570.286	831	156.496
TransAb.k55.S70678	172	39.8894	17	45.7705
TransAb.k55.S71020	583	378.277	1	0.283912
TransAb.k55.S71167	410	217.85	3	1.47897
TransAb.k55.S71259	339	157.655	0	0
TransAb.k55.S71440	780	571.286	6194	1164.43
TransAb.k55.S71604	344	161.694	29	19.2619
TransAb.k55.S71883	225	72.0582	0	0
TransAb.k55.S72696	185	47.2864	8.30638	18.8656
TransAb.k55.S72697	7924	7714.81	0	0
TransAb.k55.S73136	463	265.151	208.004	84.2504
TransAb.k55.S73256	313	137.089	4	3.13366
TransAb.k55.S73860	160	33.6533	61	194.669
TransAb.k55.S74250	202	57.4349	12	22.4388
TransAb.k55.S74333	278	110.168	0	0
TransAb.k55.S74701	167	37.2248	18	51.9319
TransAb.k55.S75637	726	517.883	98	20.323
TransAb.k55.S75658	402	210.959	0	0
TransAb.k55.S75740	331	151.097	140	99.51
TransAb.k55.S75850	198	54.9694	0	0
TransAb.k55.S75984	175	41.5768	4	10.3324
TransAb.k55.S76104	150	29.0232	1	3.7004
TransAb.k55.S76220	154	30.8167	8	27.8803
TransAb.k55.S76613	4063	3853.81	1239	34.5283
TransAb.k55.S76856	187	48.3424	0	0
TransAb.k55.S77200	218	67.6228	0	0
TransAb.k55.S77567	309	134.004	1191	954.53
TransAb.k55.S78246	1588	1378.81	5	0.389456
TransAb.k55.S78307	239	81.7445	6	7.88292
TransAb.k55.S79102	1728	1518.81	6706	474.191
TransAb.k55.S79117	243	84.4444	7	8.90269
TransAb.k55.S79412	524	321.486	1	0.334065
TransAb.k55.S79636	210	62.3227	0	0
TransAb.k55.S80183	348	164.95	59	38.4143
TransAb.k55.S81060	250	89.473	27.3233	32.797
TransAb.k55.S81214	411	218.688	240	117.864
TransAb.k55.S81756	2063	1853.81	3	0.1738
TransAb.k55.S81996	180	44.4861	0	0
TransAb.k55.S82339	228	74.1662	0	0
TransAb.k55.S82848	1989	1779.81	1	0.060342
TransAb.k55.S83384	335	154.46	8	5.56249
TransAb.k55.S83627	148	28.1621	0	0
TransAb.k55.S83957	503	301.968	1.05319	0.374575
TransAb.k55.S84997	310	134.768	0	0
TransAb.k55.S86394	187	48.3424	0	0
TransAb.k55.S86526	686	478.432	404.473	90.7953
TransAb.k55.S86965	227	73.412	0	0
TransAb.k55.S87125	947	737.887	3	0.436642
TransAb.k55.S88743	2499	2289.81	3	0.140707
TransAb.k55.S89869	193	51.9842	120	247.916
TransAb.k55.S90014	1133	923.813	0	0
TransAb.k55.S90249	352	168.215	5056	3228.03
TransAb.k55.S90327	390	200.602	1360	728.112
TransAb.k55.S91380	608	402.53	1	0.266806
TransAb.k55.S91761	232	76.8461	0	0
TransAb.k55.S92550	160	33.6533	18.7381	59.7986
TransAb.k55.S94152	1604	1394.81	39	3.00291
TransAb.k55.S95052	351	167.418	13.9995	8.98059
TransAb.k55.S96902	747	538.673	21	4.18686
TransAb.k55.S96917	333	152.823	2	1.40552
TransAb.k55.S97392	1843	1633.81	59	3.87832
TransAb.k55.S97719	162	34.5019	0	0
TransAb.k55.S98902	871	662.096	0	0
TransAb.k55.S99098	499	298.245	2	0.720198
TransAb.k55.S99974	845	636.224	62	10.4659
TransAb.k55.S100439	598	392.851	47	12.8488
TransAb.k55.S100530	186	47.8102	0	0
TransAb.k55.S100809	231	76.2167	28	39.455
TransAb.k55.S100861	198	54.9694	4	7.81507
TransAb.k55.S101000	1980	1770.81	42	2.54725
TransAb.k55.S101952	179	43.9375	210	513.308
TransAb.k55.S102131	771	562.343	3	0.572946
TransAb.k55.S103073	251	90.2219	84	99.9911
TransAb.k55.S103096	189	49.6708	0	0
TransAb.k55.S104052	418	224.917	35.2125	16.8139
TransAb.k55.S104118	174	40.9581	26	68.1753
TransAb.k55.S104660	192	51.3064	0	0
TransAb.k55.S105013	1487	1277.81	2455.79	206.404
TransAb.k55.S105345	1065	855.813	1	0.125492
TransAb.k55.S105478	251	90.2219	0	0
TransAb.k55.S105604	194	52.5128	0	0
TransAb.k55.S105645	218	67.6228	0	0
TransAb.k55.S106234	168	37.831	28	79.4886
TransAb.k55.S107148	841	632.224	10548	1791.81
TransAb.k55.S107514	213	64.3981	0	0
TransAb.k55.S107586	203	58.0229	0	0
TransAb.k55.S108101	311	135.532	22.6355	17.9367
TransAb.k55.S108176	964	754.813	4007.04	570.136
TransAb.k55.S108449	1970	1760.81	1	0.0609931
TransAb.k55.S108566	560	355.978	1	0.301697
TransAb.k55.S108953	185	47.2864	23	52.2379
TransAb.k55.S109430	4376	4166.81	758	19.5371
TransAb.k55.S109967	367	180.825	0	0
TransAb.k55.S110186	1169	959.813	1	0.111894
TransAb.k55.S111741	253	91.4526	67	78.6816
TransAb.k55.S112614	435	239.978	293	131.127
TransAb.k55.J113703	1627	1417.81	8	0.60599
TransAb.k65.R40900	209	61.6965	3	5.22222
TransAb.k65.S294	420	226.585	1	0.473982
TransAb.k65.S336	188	49.0531	0	0
TransAb.k65.S423	219	68.3038	0	0
TransAb.k65.S668	580	375.391	111	31.7566
TransAb.k65.S743	464	266.069	202	81.5364
TransAb.k65.S916	202	57.4349	33	61.7067
TransAb.k65.S949	1219	1009.81	7	0.744477
TransAb.k65.S991	707	499.14	1	0.215165
TransAb.k65.S1005	203	58.0229	34	62.9324
TransAb.k65.S1042	372	185.072	21	12.1863
TransAb.k65.S1356	230	75.4553	0	0
TransAb.k65.S1480	191	50.8018	0	0
TransAb.k65.S1572	217	66.9709	15	24.0546
TransAb.k65.S1633	513	311.126	2	0.690379
TransAb.k65.S1656	526	323.454	1058	351.292
TransAb.k65.S1762	719	511.038	0	0
TransAb.k65.S1947	228	74.1662	0	0
TransAb.k65.S2053	165	36.0659	0	0
TransAb.k65.S3317	311	135.532	0	0
TransAb.k65.S3574	660	452.946	66	15.6492
TransAb.k65.S3646	2044	1834.81	2	0.117066
TransAb.k65.S4067	218	67.6228	0	0
TransAb.k65.S4270	221	69.6609	2	3.08344
TransAb.k65.S4282	1165	955.813	187	21.0118
TransAb.k65.S4533	516	313.809	1	0.342239
TransAb.k65.S4617	2456	2246.81	130	6.21399
TransAb.k65.S5139	1743	1533.81	276	19.3255
TransAb.k65.S5313	188	49.0531	0	0
TransAb.k65.S5397	158	32.5883	0.91763	3.02413
TransAb.k65.S5860	746	537.673	0	0
TransAb.k65.S5937	264	99.5696	0	0
TransAb.k65.S6191	180	44.4861	0	0
TransAb.k65.S6221	226	72.72	0	0
TransAb.k65.S6600	187	48.3424	0	0
TransAb.k65.S6633	270	103.864	0	0
TransAb.k65.S7023	360	174.988	3	1.84123
TransAb.k65.S7030	647	440.305	1	0.243916
TransAb.k65.S7123	394	204.018	159.209	83.8091
TransAb.k65.S7130	3012	2802.81	1330	50.9626
TransAb.k65.S7288	211	63.0063	9	15.341
TransAb.k65.S7578	263	98.8109	40	43.476
TransAb.k65.S8211	178	43.3344	1	2.47834
TransAb.k65.S8368	209	61.6965	31	53.9629
TransAb.k65.S8415	214	65.0059	176	290.773
TransAb.k65.S8636	435	239.978	249.284	111.562
TransAb.k65.S8996	231	76.2167	0	0
TransAb.k65.S9063	241	83.0856	1.88357	2.43472
TransAb.k65.S9343	1331	1121.81	50	4.78678
TransAb.k65.S9558	330	150.455	17	12.1349
TransAb.k65.S9658	2140	1930.81	131	7.28661
TransAb.k65.S9700	258	95.151	0	0
TransAb.k65.S10083	207	60.3693	7	12.4531
TransAb.k65.S10091	230	75.4553	1	1.42333
TransAb.k65.S10095	382	193.783	138	76.4816
TransAb.k65.S10572	226	72.72	268	395.799
TransAb.k65.S10694	227	73.412	0	0
TransAb.k65.S10698	154	30.8167	7	24.3953
TransAb.k65.S10901	279	110.84	6	5.81363
TransAb.k65.S10931	793	584.286	1	0.18381
TransAb.k65.S11173	211	63.0063	0	0
TransAb.k65.S11725	179	43.9375	0	0
TransAb.k65.S11850	191	50.8018	34	71.8777
TransAb.k65.S11947	169	38.2737	0	0
TransAb.k65.S12384	357	172.463	0	0
TransAb.k65.S12604	1171	961.813	0	0
TransAb.k65.S13053	1015	805.813	2	0.266557
TransAb.k65.S13288	846	637.224	2	0.337079
TransAb.k65.S13421	407	215.193	428	213.605
TransAb.k65.S13435	167	37.2248	0	0
TransAb.k65.S14096	579	374.391	3098	888.691
TransAb.k65.S14218	447	250.882	1587	679.363
TransAb.k65.S14312	6226	6016.81	11	0.196345
TransAb.k65.S14705	279	110.84	0	0
TransAb.k65.S14850	203	58.0229	51.0758	94.5389
TransAb.k65.S14857	1052	842.813	278	35.4248
TransAb.k65.S14957	276	108.439	0	0
TransAb.k65.S14997	234	78.2424	0	0
TransAb.k65.S15014	209	61.6965	0	0
TransAb.k65.S15146	231	76.2167	0	0
TransAb.k65.S15912	193	51.9842	0	0
TransAb.k65.S16176	342	160.07	0	0
TransAb.k65.S16249	287	116.923	0	0
TransAb.k65.S16311	439	243.575	0	0
TransAb.k65.S16416	277	109.304	540	530.581
TransAb.k65.S16602	794	585.286	75	13.7622
TransAb.k65.S16647	246	86.6791	26	32.2146
TransAb.k65.S16675	249	88.6988	0	0
TransAb.k65.S16753	160	33.6533	5	15.9564
TransAb.k65.S16829	251	90.2219	10	11.9037
TransAb.k65.S16866	221	69.6609	38	58.5853
TransAb.k65.S17004	340	158.39	0	0
TransAb.k65.S17287	1724	1514.81	2	0.141796
TransAb.k65.S17327	593	387.93	12	3.32217
TransAb.k65.S17529	386	197.049	2	1.09006
TransAb.k65.S17816	234	78.2424	43	59.0229
TransAb.k65.S18058	236	79.6879	0	0
TransAb.k65.S18171	220	68.9624	24	37.376
TransAb.k65.S18189	202	57.4349	20	37.398
TransAb.k65.S18219	183	46.2192	0	0
TransAb.k65.S18222	213	64.3981	7	11.674
TransAb.k65.S18289	1518	1308.81	63	5.1696
TransAb.k65.S18694	260	96.6658	0	0
TransAb.k65.S18784	562	357.833	265	79.5352
TransAb.k65.S19018	370	183.331	0	0
TransAb.k65.S19102	262	98.0382	21	23.0048
TransAb.k65.S19273	373	185.951	0	0
TransAb.k65.S20219	851	642.161	625	104.527
TransAb.k65.S20272	228	74.1662	19.4667	28.1891
TransAb.k65.S20398	854	645.161	2447	407.343
TransAb.k65.S20599	1431	1221.81	241	21.1839
TransAb.k65.S20639	266	101.083	2	2.12493
TransAb.k65.S21172	257	94.3482	66.1513	75.3007
TransAb.k65.S21484	245	85.8775	0	0
TransAb.k65.S21500	686	478.432	2207	495.423
TransAb.k65.S21504	219	68.3038	21	33.0194
TransAb.k65.S21832	230	75.4553	10	14.2333
TransAb.k65.S22108	199	55.5081	8.82082	17.0666
TransAb.k65.S22278	304	130.276	34	28.0292
TransAb.k65.S22377	227	73.412	14.8775	21.7649
TransAb.k65.S22456	294	122.382	72	63.1841
TransAb.k65.S23149	433	238.277	1	0.450725
TransAb.k65.S23430	477	278.149	3288	1269.55
TransAb.k65.S23623	152	29.9053	0	0
TransAb.k65.S23936	1574	1364.81	379	29.8236
TransAb.k65.S24118	322	144.132	0	0
TransAb.k65.S24160	265	100.314	7	7.49427
TransAb.k65.S24311	362	176.565	0	0
TransAb.k65.S24575	177	42.7649	0	0
TransAb.k65.S24686	249	88.6988	7	8.47568
TransAb.k65.S25182	168	37.831	0	0
TransAb.k65.S25280	716	508.089	5	1.05688
TransAb.k65.S25580	214	65.0059	19	31.3902
TransAb.k65.S25706	207	60.3693	20	35.5801
TransAb.k65.S25812	244	85.179	0	0
TransAb.k65.S25946	306	131.797	18	14.6676
TransAb.k65.S26047	163	35.021	0	0
TransAb.k65.S26223	220	68.9624	0	0
TransAb.k65.S26639	818	609.286	0	0
TransAb.k65.S26917	196	53.832	0	0
TransAb.k65.S27097	411	218.688	0	0
TransAb.k65.S27858	1571	1361.81	1339	105.598
TransAb.k65.S28615	1034	824.813	0	0
TransAb.k65.S28646	180	44.4861	11.7751	28.4273
TransAb.k65.S29189	897	687.96	1647	257.113
TransAb.k65.S29263	203	58.0229	46	85.1438
TransAb.k65.S29501	833	624.224	770	132.478
TransAb.k65.S29710	759	550.564	31.8213	6.20732
TransAb.k65.S29957	169	38.2737	0	0
TransAb.k65.S30094	182	45.7206	0	0
TransAb.k65.S30102	237	80.3302	310	414.455
TransAb.k65.S30104	183	46.2192	0	0
TransAb.k65.S30201	221	69.6609	16	24.6675
TransAb.k65.S30213	225	72.0582	1	1.49043
TransAb.k65.S30430	219	68.3038	0	0
TransAb.k65.S30651	181	45.0776	0	0
TransAb.k65.S31203	686	478.432	0	0
TransAb.k65.S32008	225	72.0582	0	0
TransAb.k65.S32314	189	49.6708	2	4.32437
TransAb.k65.S32465	215	65.6928	0	0
TransAb.k65.S32546	167	37.2248	0	0
TransAb.k65.S32639	244	85.179	1	1.26084
TransAb.k65.S32813	394	204.018	19	10.0018
TransAb.k65.S32840	640	433.48	3	0.743269
TransAb.k65.S33110	1930	1720.81	434	27.0863
TransAb.k65.S33185	195	53.2527	1.14501	2.3092
TransAb.k65.S33352	183	46.2192	0	0
TransAb.k65.S33788	538	334.886	17	5.45187
TransAb.k65.S33888	1344	1134.81	798	75.5219
TransAb.k65.S34935	3040	2830.81	2	0.0758775
TransAb.k65.S34961	211	63.0063	57	97.1594
TransAb.k65.S35066	293	121.573	8	7.06722
TransAb.k65.S35073	2785	2575.81	1855	77.3435
TransAb.k65.S35154	1042	832.813	430	55.4518
TransAb.k65.S35244	592	386.93	109	30.2544
TransAb.k65.S35678	318	140.948	0	0
TransAb.k65.S36187	385	196.238	39	21.3439
TransAb.k65.S36198	942	732.887	1762.26	258.242
TransAb.k65.S36271	1779	1569.81	0	0
TransAb.k65.S36609	244	85.179	0	0
TransAb.k65.S36814	304	130.276	243	200.326
TransAb.k65.S37266	252	90.8498	0	0
TransAb.k65.S37447	265	100.314	0	0
TransAb.k65.S37502	324	145.8	439	323.371
TransAb.k65.S37728	506	304.69	45	15.8617
TransAb.k65.S37853	173	40.4069	63	167.448
TransAb.k65.S38216	224	71.416	100	150.383
TransAb.k65.S38312	180	44.4861	0.421317	1.01714
TransAb.k65.S38410	248	88.1845	7	8.52511
TransAb.k65.S38844	189	49.6708	268	579.466
TransAb.k65.S39117	724	515.935	40	8.32643
TransAb.k65.S39258	228	74.1662	84	121.637
TransAb.k65.S39378	132	21.4922	0	0
TransAb.k65.S39561	156	31.5973	0	0
TransAb.k65.S39816	342	160.07	487	326.748
TransAb.k65.S39855	256	93.5687	0	0
TransAb.k65.S39925	237	80.3302	0	0
TransAb.k65.S39946	182	45.7206	34.7927	81.728
TransAb.k65.S40321	649	442.261	93	22.5839
TransAb.k65.S40343	2953	2743.81	831	32.5268
TransAb.k75.S107	192	51.3064	0	0
TransAb.k75.S121	195	53.2527	0	0
TransAb.k75.S472	205	59.2415	18	32.6318
TransAb.k75.S679	208	60.9802	0	0
TransAb.k75.S863	163	35.021	50	153.333
TransAb.k75.S957	160	33.6533	0	0
TransAb.k75.S1197	188	49.0531	0	0
TransAb.k75.S1200	192	51.3064	40	83.7302
TransAb.k75.S1369	197	54.3544	18	35.5658
TransAb.k75.S1601	182	45.7206	0	0
TransAb.k75.S1684	220	68.9624	747	1163.33
TransAb.k75.S1877	153	30.412	5	17.6571
TransAb.k75.S2169	234	78.2424	124.491	170.88
TransAb.k75.S2461	161	34.0678	0	0
TransAb.k75.S2494	203	58.0229	0	0
TransAb.k75.S2545	200	56.1491	7	13.389
TransAb.k75.S2720	185	47.2864	15	34.0682
TransAb.k75.S2966	175	41.5768	9	23.248
TransAb.k75.S2980	165	36.0659	0	0
TransAb.k75.S2998	252	90.8498	0	0
TransAb.k75.S3512	173	40.4069	0	0
TransAb.k75.S3515	244	85.179	0	0
TransAb.k75.S3595	179	43.9375	0	0
TRINITY_DN20700_c0_g1_i3	1008	798.813	482.812	64.9124
TRINITY_DN20769_c0_g1_i11	1248	1038.81	106	10.9588
TRINITY_DN20716_c0_g1_i1	1802	1592.81	1497	100.937
TRINITY_DN20797_c0_g1_i2	1030	820.813	331	43.309
TRINITY_DN20774_c0_g1_i4	410	217.85	0	0
TRINITY_DN20774_c0_g1_i3	671	463.762	0	0
TRINITY_DN20774_c0_g1_i9	365	179.139	0	0
TRINITY_DN20760_c8_g1_i1	226	72.72	1	1.47686
TRINITY_DN20758_c0_g1_i1	2500	2290.81	349	16.3618
TRINITY_DN20717_c0_g1_i1	411	218.688	0	0
TRINITY_DN20717_c0_g2_i1	3523	3313.81	9	0.291681
TRINITY_DN20770_c1_g1_i1	2267	2057.81	1	0.0521901
TRINITY_DN20770_c0_g1_i2	1137	927.813	0	0
TRINITY_DN20768_c0_g1_i1	1353	1143.81	1	0.0938943
TRINITY_DN20768_c0_g1_i2	1353	1143.81	1	0.0938943
TRINITY_DN20768_c0_g1_i3	1353	1143.81	0	0
