target_id	length	eff_length	est_counts	tpm
SOAP.k65.scaffold33733	2029	1812.78	477.623	27.0305
SOAP.k65.scaffold33744	1855	1638.78	4	0.250411
SOAP.k65.scaffold33898	3060	2843.78	746.591	26.934
SOAP.k65.scaffold33975	662	447.347	3	0.688004
SOAP.k65.scaffold34064	1581	1364.78	1	0.0751712
SOAP.k65.scaffold34248	1979	1762.78	0	0
SOAP.k65.scaffold34317	847	630.989	0	0
SOAP.k65.scaffold34456	604	391.005	0	0
SOAP.k65.scaffold34558	1644	1427.78	0	0
SOAP.k65.scaffold34681	972	755.781	129.964	17.6417
SOAP.k65.scaffold34722	770	554.405	173	32.0135
SOAP.k65.scaffold34767	1366	1149.78	0	0
SOAP.k65.scaffold34804	815	599.234	0	0
SOAP.k65.scaffold34930	1455	1238.78	138	11.4288
SOAP.k65.scaffold34987	1138	921.781	1	0.111298
SOAP.k65.scaffold35077	1185	968.781	2	0.211796
SOAP.k65.scaffold35111	4604	4387.78	57.2225	1.33794
SOAP.k65.scaffold35284	1869	1652.78	29	1.8001
SOAP.k65.scaffold35418	4310	4093.78	274	6.86658
SOAP.k65.scaffold35528	2532	2315.78	9.07069	0.401844
SOAP.k65.scaffold35546	591	378.277	198	53.6995
SOAP.k65.scaffold35616	826	610.052	0	0
SOAP.k65.scaffold35732	1036	819.781	0	0
SOAP.k65.scaffold35949	4142	3925.78	28859.8	754.192
SOAP.k65.scaffold36068	1210	993.781	1	0.103234
SOAP.k65.scaffold36103	2054	1837.78	2.18586	0.122024
SOAP.k65.scaffold36120	2777	2560.78	12	0.480754
SOAP.k65.scaffold36122	1224	1007.78	0	0
SOAP.k65.scaffold36145	613	399.648	33.0269	8.47823
SOAP.k65.scaffold36193	1354	1137.78	2477	223.348
SOAP.k65.scaffold36344	2305	2088.78	4	0.196463
SOAP.k65.scaffold36436	508	299.731	0	0
SOAP.k65.scaffold36440	9771	9554.78	155.191	1.66632
SOAP.k65.scaffold36590	1963	1746.78	460.214	27.0294
SOAP.k65.scaffold36833	625	411.2	1	0.249495
SOAP.k65.scaffold36999	3625	3408.78	1	0.0300964
SOAP.k65.scaffold37020	1027	810.781	0	0
SOAP.k65.scaffold37149	1041	824.781	88.6736	11.0299
SOAP.k65.scaffold37279	3737	3520.78	2059	59.9973
SOAP.k65.scaffold37374	966	749.781	28	3.83123
SOAP.k65.scaffold37707	2274	2057.78	3618	180.378
SOAP.k65.scaffold37756	897	680.855	393	59.2178
SOAP.k65.scaffold37762	1131	914.781	170	19.0654
SOAP.k65.scaffold37794	534	323.843	19	6.01912
SOAP.k65.scaffold37806	2476	2259.78	7	0.317794
SOAP.k65.scaffold37834	2242	2025.78	2	0.101287
SOAP.k65.scaffold38044	2972	2755.78	2787	103.754
SOAP.k65.scaffold38116	657	442.436	1	0.23188
SOAP.k65.scaffold38244	935	718.855	27.4449	3.91683
SOAP.k65.scaffold38268	782	566.349	0	0
SOAP.k65.scaffold38295	2001	1784.78	39	2.24179
SOAP.k65.scaffold38298	711	495.875	21	4.34471
SOAP.k65.scaffold38395	1689	1472.78	704	49.0398
SOAP.k65.scaffold38581	1684	1467.78	253.085	17.6896
SOAP.k65.scaffold38633	1198	981.781	0	0
SOAP.k65.scaffold38786	2489	2272.78	8	0.361116
SOAP.k65.scaffold38815	639	424.739	1	0.241542
SOAP.k65.scaffold38821	1415	1198.78	624	53.4022
SOAP.k65.scaffold38867	1626	1409.78	0	0
SOAP.k65.scaffold38927	1427	1210.78	70	5.93126
SOAP.k65.scaffold38999	3848	3631.78	0	0
SOAP.k65.scaffold39060	2724	2507.78	647	26.4685
SOAP.k65.scaffold39075	1394	1177.78	101.272	8.82139
SOAP.k65.scaffold39171	1346	1129.78	89	8.08184
SOAP.k65.scaffold39174	1765	1548.78	548	36.2999
SOAP.k65.scaffold39221	1725	1508.78	5404	367.454
SOAP.k65.scaffold39346	974	757.781	0	0
SOAP.k65.scaffold39381	686	471.02	56	12.1973
SOAP.k65.scaffold39427	586	373.542	3	0.823941
SOAP.k65.scaffold39462	875	658.989	0	0
SOAP.k65.scaffold39465	1126	909.781	0	0
SOAP.k65.scaffold39499	802	586.234	120.657	21.1153
SOAP.k65.scaffold39584	890	673.855	0	0
SOAP.k65.scaffold39600	4275	4058.78	630	15.9243
SOAP.k65.scaffold39610	4212	3995.78	1021	26.2143
SOAP.k65.scaffold39752	1399	1182.78	2740	237.662
SOAP.k65.scaffold39827	4260	4043.78	143.19	3.63279
SOAP.k65.scaffold39981	1214	997.781	0	0
SOAP.k65.scaffold39989	664	449.347	0	0
SOAP.k65.scaffold40120	1261	1044.78	0	0
SOAP.k65.scaffold40153	1003	786.781	1	0.130395
SOAP.k65.scaffold40455	638	423.782	20.1134	4.86921
SOAP.k65.scaffold40513	652	437.524	229	53.6967
SOAP.k65.scaffold40531	1667	1450.78	1170	82.7367
SOAP.k65.scaffold40578	2319	2102.78	68	3.31764
SOAP.k65.scaffold40627	4394	4177.78	1099.45	26.9988
SOAP.k65.scaffold40783	1162	945.781	0	0
SOAP.k65.scaffold40802	1463	1246.78	1	0.0822856
SOAP.k65.scaffold40826	929	712.855	11	1.58309
SOAP.k65.scaffold40935	3479	3262.78	3083	96.9393
SOAP.k65.scaffold41037	1160	943.781	36.2516	3.94068
SOAP.k65.scaffold41077	1161	944.781	177	19.2201
SOAP.k65.scaffold41119	4093	3876.78	56	1.48194
SOAP.k65.scaffold41188	603	390.044	5	1.31514
SOAP.k65.scaffold41228	3039	2822.78	2650	96.3126
SOAP.k65.scaffold41362	1430	1213.78	584	49.3613
SOAP.k65.scaffold41407	2776	2559.78	359	14.3882
SOAP.k65.scaffold41714	889	672.855	1	0.152473
SOAP.k65.scaffold41749	1775	1558.78	31988.8	2105.36
SOAP.k65.scaffold41802	1977	1760.78	97	5.65172
SOAP.k65.scaffold41983	1333	1116.78	971	89.2001
SOAP.k65.scaffold42007	818	602.174	101.945	17.3684
SOAP.k65.scaffold42111	1935	1718.78	466	27.815
SOAP.k65.scaffold42154	730	514.672	1.46065	0.291158
SOAP.k65.scaffold42203	648	433.524	0	0
SOAP.k65.scaffold42353	1551	1334.78	1800	138.349
SOAP.k65.scaffold42390	927	710.855	150	21.6483
SOAP.k65.scaffold42412	1975	1758.78	1	0.0583314
SOAP.k65.scaffold42428	716	500.825	41	8.3987
SOAP.k65.scaffold42444	971	754.781	0	0
SOAP.k65.scaffold42453	1339	1122.78	1422	129.933
SOAP.k65.scaffold42495	1439	1222.78	2	0.167801
SOAP.k65.scaffold42527	1679	1462.78	10	0.70135
SOAP.k65.scaffold42570	1408	1191.78	0	0
SOAP.k65.scaffold42634	693	477.973	133.909	28.7423
SOAP.k65.scaffold42668	1460	1243.78	0	0
SOAP.k65.scaffold42773	4066	3849.78	460	12.2585
SOAP.k65.scaffold42872	3055	2838.78	44.1276	1.59475
SOAP.k65.scaffold42890	1601	1384.78	7	0.518598
SOAP.k65.scaffold42978	2820	2603.78	1	0.0394012
SOAP.k65.scaffold43119	1169	952.781	3	0.32303
SOAP.k65.scaffold43122	1038	821.781	53.7885	6.71502
SOAP.k65.scaffold43357	4391	4174.78	15	0.368614
SOAP.k65.scaffold43364	734	518.672	7	1.38458
SOAP.k65.scaffold43392	722	506.825	17	3.44116
SOAP.k65.scaffold43455	1530	1313.78	0	0
SOAP.k65.scaffold43480	1127	910.781	0	0
SOAP.k65.scaffold43484	1198	981.781	363.016	37.9337
SOAP.k65.scaffold43519	2338	2121.78	845	40.8574
SOAP.k65.scaffold43570	1272	1055.78	0	0
SOAP.k65.scaffold43646	1846	1629.78	18	1.13307
SOAP.k65.scaffold43727	1184	967.781	236	25.0178
SOAP.k65.scaffold43738	719	503.825	1	0.203626
SOAP.k65.scaffold43766	1617	1400.78	12	0.878871
SOAP.k65.scaffold43800	1680	1463.78	23691.3	1660.46
SOAP.k65.scaffold44073	819	603.174	42	7.14367
SOAP.k65.scaffold44111	728	512.724	1	0.200093
SOAP.k65.scaffold44220	815	599.234	379.05	64.8955
SOAP.k65.scaffold44285	4311	4094.78	51	1.27777
SOAP.k65.scaffold44286	2456	2239.78	383.972	17.5877
SOAP.k65.scaffold44425	1909	1692.78	2199	133.272
SOAP.k65.scaffold44440	1429	1212.78	8354	706.686
SOAP.k65.scaffold44472	809	593.234	0	0
SOAP.k65.scaffold44490	2447	2230.78	3.27688	0.150702
SOAP.k65.scaffold44512	1040	823.781	902	112.333
SOAP.k65.scaffold44606	1315	1098.78	259	24.1826
SOAP.k65.scaffold44635	871	654.989	17	2.66274
SOAP.k65.scaffold44670	1375	1158.78	472	41.7883
SOAP.k65.scaffold44834	4109	3892.78	1851	48.7821
SOAP.k65.scaffold44961	952	735.855	251.498	35.0637
SOAP.k65.scaffold45037	822	606.174	842	142.505
SOAP.k65.scaffold45056	948	731.855	6	0.841086
SOAP.k65.scaffold45072	1970	1753.78	446	26.09
SOAP.k65.scaffold45118	2275	2058.78	345	17.1919
SOAP.k65.scaffold45329	5845	5628.78	7.84681	0.143019
SOAP.k65.scaffold45406	3017	2800.78	264.162	9.67622
SOAP.k65.scaffold45447	1377	1160.78	39.845	3.52159
SOAP.k65.scaffold45515	1735	1518.78	1777.9	120.095
SOAP.k65.scaffold45524	968	751.781	0	0
SOAP.k65.scaffold45645	897	680.855	298	44.9031
SOAP.k65.scaffold45666	920	703.855	168	24.4873
SOAP.k65.scaffold45735	1556	1339.78	0	0
SOAP.k65.scaffold45766	1853	1636.78	1	0.0626792
SOAP.k65.scaffold45797	1361	1144.78	0	0
SOAP.k65.scaffold45879	2527	2310.78	0	0
SOAP.k65.scaffold45890	1008	791.781	3	0.388714
SOAP.k65.scaffold45927	1381	1164.78	6406	564.231
SOAP.k65.scaffold45953	1136	919.781	16.9657	1.89235
SOAP.k65.scaffold45997	2398	2181.78	8485	398.984
SOAP.k65.scaffold46009	1685	1468.78	321	22.4214
SOAP.k65.scaffold46054	1629	1412.78	0	0
SOAP.k65.scaffold46057	964	747.781	48	6.58538
SOAP.k65.scaffold46081	1158	941.781	2	0.217868
SOAP.k65.scaffold46109	1438	1221.78	92823	7794.29
SOAP.k65.scaffold46190	2137	1920.78	1237	66.0703
SOAP.k65.scaffold46239	1739	1522.78	4446	299.534
SOAP.k65.scaffold46295	1018	801.781	0	0
SOAP.k65.scaffold46306	2112	1895.78	0	0
SOAP.k65.scaffold46353	4409	4192.78	117.821	2.88294
SOAP.k65.scaffold46359	2868	2651.78	0	0
SOAP.k65.scaffold46375	1402	1185.78	0	0
SOAP.k65.scaffold46380	1967	1750.78	562	32.9321
SOAP.k65.scaffold46397	1222	1005.78	4	0.40801
SOAP.k65.scaffold46474	1489	1272.78	1649	132.917
SOAP.k65.scaffold46484	3270	3053.78	3362	112.947
SOAP.k65.scaffold46542	2905	2688.78	3	0.114467
SOAP.k65.scaffold46571	1074	857.781	60.799	7.27167
SOAP.k65.scaffold46592	3536	3319.78	0	0
SOAP.k65.scaffold46672	2526	2309.78	1	0.0444164
SOAP.k65.scaffold46686	1559	1342.78	1	0.0764028
SOAP.k65.scaffold46691	2459	2242.78	9	0.41169
SOAP.k65.scaffold46725	1316	1099.78	47.4038	4.42202
SOAP.k65.scaffold46734	2848	2631.78	1395	54.38
SOAP.k65.scaffold46746	1715	1498.78	4522	309.533
SOAP.k65.scaffold46761	6346	6129.78	2	0.0334734
SOAP.k65.scaffold46772	2570	2353.78	507	22.0982
SOAP.k65.scaffold46849	2237	2020.78	7812.51	396.63
SOAP.k65.scaffold46869	4906	4689.78	10	0.218757
SOAP.k65.scaffold46870	2196	1979.78	7	0.36274
SOAP.k65.scaffold46873	1842	1625.78	22	1.38827
SOAP.k65.scaffold46892	2568	2351.78	50	2.18116
SOAP.k65.scaffold46903	3524	3307.78	178	5.52074
SOAP.k65.scaffold46947	1956	1739.78	20	1.17937
SOAP.k65.scaffold46952	1776	1559.78	10	0.657735
SOAP.k65.scaffold46989	3109	2892.78	5.56281	0.197284
SOAP.k65.scaffold47018	2647	2430.78	10	0.422054
SOAP.k65.scaffold47069	1891	1674.78	30	1.83771
SOAP.k65.scaffold47077	2376	2159.78	668	31.7308
SOAP.k65.scaffold47102	2162	1945.78	1	0.0527255
SOAP.k65.scaffold47138	4009	3792.78	1242	33.5953
SOAP.k65.scaffold47153	2781	2564.78	4655	186.202
SOAP.k65.scaffold47169	4920	4703.78	1197	26.1073
SOAP.k65.scaffold47170	2361	2144.78	964	46.1114
SOAP.k65.scaffold47217	3171	2954.78	5	0.173604
SOAP.k65.scaffold47245	6145	5928.78	3547	61.3776
SOAP.k65.scaffold47253	7314	7097.78	339	4.89995
SOAP.k65.scaffold47260	4962	4745.78	6	0.129705
SOAP.k65.C42206	132	23.2682	11	48.5002
SOAP.k65.C48870	140	26.5408	0	0
SOAP.k65.C49490	141	26.9925	1	3.80077
SOAP.k65.C54860	147	29.5244	11	38.2232
SOAP.k65.C55188	148	30.0059	0	0
SOAP.k65.C57920	151	31.3	0	0
SOAP.k65.C59154	152	31.878	0	0
SOAP.k65.C60042	153	32.1676	0	0
SOAP.k65.C60748	154	32.5439	0	0
SOAP.k65.C62572	156	33.4156	0	0
SOAP.k65.C64518	158	34.2654	63	188.625
SOAP.k65.C65900	160	35.3055	0	0
SOAP.k65.C67916	162	36.1905	94	266.47
SOAP.k65.C67926	162	36.1905	87.3711	247.678
SOAP.k65.C68380	163	36.6503	0	0
SOAP.k65.C69998	164	37.1778	0	0
SOAP.k65.C70422	164	37.1778	3.82048	10.5426
SOAP.k65.C70470	164	37.1778	0	0
SOAP.k65.C70606	165	37.7142	0	0
SOAP.k65.C70926	165	37.7142	1	2.72025
SOAP.k65.C74064	168	39.2827	0	0
SOAP.k65.C74838	169	39.5497	0	0
SOAP.k65.C76464	170	39.9285	3	7.7082
SOAP.k65.C80096	174	41.9678	665	1625.62
SOAP.k65.C80686	175	42.3866	1	2.42039
SOAP.k65.C83602	178	43.867	0	0
SOAP.k65.C83834	178	43.867	0	0
SOAP.k65.C86350	180	45.0742	344	782.969
SOAP.k65.C87408	182	46.142	0	0
SOAP.k65.C91168	185	47.8369	20	42.8925
SOAP.k65.C92170	186	48.3709	2	4.24189
SOAP.k65.C92700	187	48.8563	322	676.161
SOAP.k65.C92774	187	48.8563	0	0
SOAP.k65.C95012	189	49.972	252	517.354
SOAP.k65.C95532	190	50.6101	1	2.02711
SOAP.k65.C98642	194	52.9424	0	0
SOAP.k65.C100164	195	53.5442	2	3.83206
SOAP.k65.C101484	196	54.1941	0	0
SOAP.k65.C101504	196	54.1941	5	9.46526
SOAP.k65.C101666	196	54.1941	0	0
SOAP.k65.C101728	196	54.1941	34	64.3638
SOAP.k65.C101860	196	54.1941	2	3.7861
SOAP.k65.C102404	196	54.1941	0	0
SOAP.k65.C103610	197	54.7622	0	0
SOAP.k65.C104588	197	54.7622	0	0
SOAP.k65.C105498	197	54.7622	0	0
SOAP.k65.C105502	197	54.7622	2	3.74682
SOAP.k65.C107448	198	55.3593	3	5.55962
SOAP.k65.C107824	198	55.3593	0	0
SOAP.k65.C107858	198	55.3593	4.02644	7.46184
SOAP.k65.C107956	198	55.3593	34.5427	64.0148
SOAP.k65.C108002	198	55.3593	0	0
SOAP.k65.C108172	198	55.3593	2	3.70642
SOAP.k65.C108522	198	55.3593	0	0
SOAP.k65.C108642	198	55.3593	1	1.85321
SOAP.k65.C108688	198	55.3593	1	1.85321
SOAP.k65.C109208	199	55.8947	1	1.83545
SOAP.k65.C109246	199	55.8947	0	0
SOAP.k65.C110074	199	55.8947	0	0
SOAP.k65.C110112	199	55.8947	1	1.83545
SOAP.k65.C110196	199	55.8947	4	7.34181
SOAP.k65.C110884	200	56.51	2	3.63094
SOAP.k65.C111112	200	56.51	4	7.26189
SOAP.k65.C111926	200	56.51	129	234.196
SOAP.k65.C112804	200	56.51	0	0
SOAP.k65.C113100	200	56.51	0	0
SOAP.k65.C115386	201	57.1539	0	0
SOAP.k65.C115750	201	57.1539	0	0
SOAP.k65.C115888	201	57.1539	69.6646	125.049
SOAP.k65.C116336	202	57.6946	30.6253	54.4576
SOAP.k65.C116844	202	57.6946	7	12.4474
SOAP.k65.C117028	202	57.6946	0	0
SOAP.k65.C117184	202	57.6946	0	0
SOAP.k65.C117688	202	57.6946	1	1.77819
SOAP.k65.C118370	203	58.2956	0	0
SOAP.k65.C119780	203	58.2956	2	3.51972
SOAP.k65.C119946	203	58.2956	256	450.525
SOAP.k65.C119986	203	58.2956	0	0
SOAP.k65.C120584	203	58.2956	0	0
SOAP.k65.C121656	204	59.0281	0	0
SOAP.k65.C121750	204	59.0281	8	13.9042
SOAP.k65.C122094	204	59.0281	0	0
SOAP.k65.C122502	204	59.0281	1	1.73802
SOAP.k65.C122640	204	59.0281	0	0
SOAP.k65.C122992	205	59.6862	0	0
SOAP.k65.C123004	205	59.6862	1	1.71886
SOAP.k65.C124372	205	59.6862	47	80.7864
SOAP.k65.C124452	205	59.6862	2	3.43772
SOAP.k65.C124712	205	59.6862	0	0
SOAP.k65.C125396	206	60.1773	0	0
SOAP.k65.C125636	206	60.1773	0	0
SOAP.k65.C125854	206	60.1773	2	3.40966
SOAP.k65.C126004	206	60.1773	0	0
SOAP.k65.C126794	206	60.1773	5	8.52416
SOAP.k65.C126952	206	60.1773	0	0
SOAP.k65.C127212	206	60.1773	0	0
SOAP.k65.C127462	206	60.1773	1	1.70483
SOAP.k65.C128696	207	60.8027	0	0
SOAP.k65.C128858	207	60.8027	2	3.37459
SOAP.k65.C129766	208	61.2712	49	82.0454
SOAP.k65.C130026	208	61.2712	17	28.4647
SOAP.k65.C130052	208	61.2712	0	0
SOAP.k65.C130326	208	61.2712	0	0
SOAP.k65.C131446	209	61.9265	0	0
SOAP.k65.C132046	209	61.9265	1	1.65668
SOAP.k65.C133032	209	61.9265	2	3.31335
SOAP.k65.C133218	209	61.9265	2	3.31335
SOAP.k65.C133554	209	61.9265	6	9.94006
SOAP.k65.C135418	210	62.4032	2	3.28804
SOAP.k65.C135888	211	62.9738	0	0
SOAP.k65.C136756	211	62.9738	0	0
SOAP.k65.C137086	211	62.9738	1	1.62912
SOAP.k65.C137266	211	62.9738	1	1.62912
SOAP.k65.C137460	212	63.6479	1	1.61187
SOAP.k65.C137890	212	63.6479	2	3.22374
SOAP.k65.C138052	212	63.6479	0	0
SOAP.k65.C139456	212	63.6479	3	4.83562
SOAP.k65.C140294	213	64.2046	0	0
SOAP.k65.C140504	213	64.2046	0	0
SOAP.k65.C141110	213	64.2046	1	1.59789
SOAP.k65.C141136	213	64.2046	1.01756	1.62596
SOAP.k65.C141154	213	64.2046	0	0
SOAP.k65.C141172	213	64.2046	38	60.72
SOAP.k65.C141810	214	64.8026	0	0
SOAP.k65.C142164	214	64.8026	2	3.1663
SOAP.k65.C143964	215	65.4944	0	0
SOAP.k65.C144328	215	65.4944	0	0
SOAP.k65.C145210	215	65.4944	0	0
SOAP.k65.C145266	215	65.4944	1	1.56643
SOAP.k65.C145550	215	65.4944	0	0
SOAP.k65.C145736	215	65.4944	0	0
SOAP.k65.C146332	216	66.0676	49.145	76.3142
SOAP.k65.C146494	216	66.0676	0	0
SOAP.k65.C146916	216	66.0676	0	0
SOAP.k65.C147384	216	66.0676	0	0
SOAP.k65.C148758	217	66.7463	9	13.8334
SOAP.k65.C148958	217	66.7463	21	32.278
SOAP.k65.C149148	217	66.7463	0	0
SOAP.k65.C149484	218	67.3911	0	0
SOAP.k65.C149650	218	67.3911	67	101.997
SOAP.k65.C149774	218	67.3911	1	1.52234
SOAP.k65.C150720	218	67.3911	1	1.52234
SOAP.k65.C150814	218	67.3911	0	0
SOAP.k65.C150860	218	67.3911	122	185.726
SOAP.k65.C150902	218	67.3911	3.19434	4.86287
SOAP.k65.C151464	218	67.3911	0	0
SOAP.k65.C151902	219	68.1528	0	0
SOAP.k65.C152880	219	68.1528	1	1.50533
SOAP.k65.C152934	219	68.1528	0	0
SOAP.k65.C153086	219	68.1528	0	0
SOAP.k65.C153572	220	68.8693	0	0
SOAP.k65.C153696	220	68.8693	5	7.44833
SOAP.k65.C153960	220	68.8693	0	0
SOAP.k65.C154668	220	68.8693	0	0
SOAP.k65.C154672	220	68.8693	0	0
SOAP.k65.C154680	220	68.8693	0	0
SOAP.k65.C154814	220	68.8693	0	0
SOAP.k65.C155882	221	69.4203	0	0
SOAP.k65.C156606	221	69.4203	0	0
SOAP.k65.C157252	222	70.1236	77.2262	112.983
SOAP.k65.C157390	222	70.1236	1	1.46302
SOAP.k65.C157446	222	70.1236	4	5.85208
SOAP.k65.C157524	222	70.1236	16	23.4083
SOAP.k65.C157868	222	70.1236	0	0
SOAP.k65.C157902	222	70.1236	2	2.92604
SOAP.k65.C158042	222	70.1236	0	0
SOAP.k65.C158478	222	70.1236	3	4.38906
SOAP.k65.C159400	223	70.7922	60.2645	87.3354
SOAP.k65.C159406	223	70.7922	4	5.79681
SOAP.k65.C160078	223	70.7922	0	0
SOAP.k65.C161684	224	71.3709	2	2.8749
SOAP.k65.C162132	224	71.3709	0	0
SOAP.k65.C162272	224	71.3709	42	60.373
SOAP.k65.C162774	225	72.0039	0	0
SOAP.k65.C163038	225	72.0039	0	0
SOAP.k65.C164128	226	72.7245	36	50.7851
SOAP.k65.C164346	226	72.7245	0	0
SOAP.k65.C165262	226	72.7245	0	0
SOAP.k65.C165516	227	73.4098	0	0
SOAP.k65.C165590	227	73.4098	0	0
SOAP.k65.C165638	227	73.4098	2	2.79505
SOAP.k65.C167354	227	73.4098	69.8561	97.6258
SOAP.k65.C167580	227	73.4098	0	0
SOAP.k65.C168610	228	73.9813	2	2.77347
SOAP.k65.C169092	228	73.9813	2	2.77347
SOAP.k65.C169172	228	73.9813	0	0
SOAP.k65.C169610	229	74.732	1	1.3728
SOAP.k65.C170124	229	74.732	1	1.3728
SOAP.k65.C170394	229	74.732	0	0
SOAP.k65.C170542	229	74.732	0	0
SOAP.k65.C171722	230	75.3337	20	27.2367
SOAP.k65.C173370	231	75.8889	0	0
SOAP.k65.C173732	231	75.8889	1	1.35187
SOAP.k65.C173890	231	75.8889	10	13.5187
SOAP.k65.C174532	232	76.6141	5	6.69539
SOAP.k65.C174620	232	76.6141	80.152	107.33
SOAP.k65.C175074	232	76.6141	0	0
SOAP.k65.C175520	232	76.6141	0	0
SOAP.k65.C175900	233	77.2461	0	0
SOAP.k65.C176206	233	77.2461	0	0
SOAP.k65.C176442	233	77.2461	0	0
SOAP.k65.C176494	233	77.2461	0	0
SOAP.k65.C176800	233	77.2461	11.9402	15.858
SOAP.k65.C176808	233	77.2461	5	6.64061
SOAP.k65.C177588	233	77.2461	0	0
SOAP.k65.C177700	234	77.9227	3	3.94977
SOAP.k65.C177942	234	77.9227	0	0
SOAP.k65.C179306	235	78.702	2	2.60711
SOAP.k65.C179506	235	78.702	0	0
SOAP.k65.C179870	235	78.702	0	0
SOAP.k65.C180594	236	79.4214	4.08453	5.27618
SOAP.k65.C180866	236	79.4214	1	1.29174
SOAP.k65.C181798	236	79.4214	2	2.58349
SOAP.k65.C182038	236	79.4214	12	15.5009
SOAP.k65.C182176	236	79.4214	0	0
SOAP.k65.C182664	237	80.1159	0	0
SOAP.k65.C182750	237	80.1159	1	1.28055
SOAP.k65.C183666	238	80.7853	0	0
SOAP.k65.C184046	238	80.7853	0	0
SOAP.k65.C184078	238	80.7853	4	5.07975
SOAP.k65.C185016	239	81.5361	1	1.25824
SOAP.k65.C185322	239	81.5361	10	12.5824
SOAP.k65.C185934	239	81.5361	3	3.77473
SOAP.k65.C188034	240	82.1071	80.5176	100.606
SOAP.k65.C188186	240	82.1071	0	0
SOAP.k65.C188568	241	82.7012	6	7.4431
SOAP.k65.C188758	241	82.7012	354.955	440.328
SOAP.k65.C189816	242	83.4733	30	36.8713
SOAP.k65.C189834	242	83.4733	0	0
SOAP.k65.C190042	242	83.4733	21	25.8099
SOAP.k65.C192452	243	84.0758	0	0
SOAP.k65.C193180	244	84.7856	309.572	374.588
SOAP.k65.C193504	244	84.7856	1	1.21002
SOAP.k65.C194306	245	85.4939	6	7.19997
SOAP.k65.C194704	245	85.4939	0	0
SOAP.k65.C195682	246	86.213	7	8.3299
SOAP.k65.C195862	246	86.213	0	0
SOAP.k65.C197190	247	86.8695	227	268.085
SOAP.k65.C197824	247	86.8695	46	54.3256
SOAP.k65.C197956	247	86.8695	0	0
SOAP.k65.C198326	248	87.5862	0	0
SOAP.k65.C198786	248	87.5862	5	5.85665
SOAP.k65.C199134	248	87.5862	7	8.1993
SOAP.k65.C199472	248	87.5862	0	0
SOAP.k65.C199498	248	87.5862	1	1.17133
SOAP.k65.C201690	250	88.7816	15	17.3334
SOAP.k65.C202154	251	89.3718	1	1.14793
SOAP.k65.C202620	251	89.3718	0	0
SOAP.k65.C203636	251	89.3718	3	3.44378
SOAP.k65.C205174	253	90.7473	62	70.0926
SOAP.k65.C206334	254	91.4708	1	1.12158
SOAP.k65.C206620	254	91.4708	2	2.24317
SOAP.k65.C207088	254	91.4708	0	0
SOAP.k65.C207516	254	91.4708	0	0
SOAP.k65.C207944	255	92.2434	1.00857	1.12172
SOAP.k65.C207980	255	92.2434	0	0
SOAP.k65.C208310	255	92.2434	5	5.56095
SOAP.k65.C208470	255	92.2434	3	3.33657
SOAP.k65.C209208	256	92.9386	3	3.31161
SOAP.k65.C210400	257	93.6961	0	0
SOAP.k65.C211248	257	93.6961	0	0
SOAP.k65.C212244	258	94.35	3	3.26207
SOAP.k65.C212356	258	94.35	0	0
SOAP.k65.C212720	259	95.131	0	0
SOAP.k65.C213080	259	95.131	0	0
SOAP.k65.C213172	259	95.131	0	0
SOAP.k65.C213332	259	95.131	0	0
SOAP.k65.C213942	260	95.7559	2	2.14279
SOAP.k65.C214348	260	95.7559	0	0
SOAP.k65.C214600	260	95.7559	5	5.35696
SOAP.k65.C214802	260	95.7559	0	0
SOAP.k65.C216546	262	97.041	1.13912	1.20428
SOAP.k65.C216714	262	97.041	0	0
SOAP.k65.C216958	262	97.041	1	1.0572
SOAP.k65.C218420	263	97.6757	51	53.5671
SOAP.k65.C218752	264	98.3877	0	0
SOAP.k65.C219060	264	98.3877	2	2.08547
SOAP.k65.C219822	265	99.1508	0	0
SOAP.k65.C219878	265	99.1508	1	1.03471
SOAP.k65.C219976	265	99.1508	4	4.13883
SOAP.k65.C220208	265	99.1508	8.97151	9.2829
SOAP.k65.C220534	265	99.1508	43.6256	45.1398
SOAP.k65.C221178	266	99.9128	0	0
SOAP.k65.C221306	266	99.9128	0	0
SOAP.k65.C221504	266	99.9128	6	6.16091
SOAP.k65.C221754	266	99.9128	1	1.02682
SOAP.k65.C222230	267	100.634	5	5.09731
SOAP.k65.C222880	267	100.634	0	0
SOAP.k65.C223356	268	101.353	0	0
SOAP.k65.C223602	268	101.353	78	78.9535
SOAP.k65.C223908	268	101.353	0	0
SOAP.k65.C224926	269	102.139	0	0
SOAP.k65.C226706	271	103.544	3	2.97241
SOAP.k65.C226982	271	103.544	45	44.5862
SOAP.k65.C227050	271	103.544	6	5.94483
SOAP.k65.C227100	271	103.544	1	0.990805
SOAP.k65.C227358	272	104.259	23	22.6323
SOAP.k65.C228004	272	104.259	22	21.6483
SOAP.k65.C229728	274	105.644	44	42.729
SOAP.k65.C229992	274	105.644	6	5.82669
SOAP.k65.C231324	275	106.287	0	0
SOAP.k65.C231636	275	106.287	0	0
SOAP.k65.C233476	277	107.734	10	9.52274
SOAP.k65.C234176	278	108.47	0	0
SOAP.k65.C235308	279	109.191	0	0
SOAP.k65.C235692	279	109.191	5	4.69785
SOAP.k65.C235694	279	109.191	33	31.0058
SOAP.k65.C237134	281	110.67	0	0
SOAP.k65.C237666	281	110.67	1	0.927008
SOAP.k65.C237748	281	110.67	3	2.78102
