target_id	length	eff_length	est_counts	tpm
SOAP.k55.C520583	347	154.52	0	0
SOAP.k55.C520627	347	154.52	0.354174	0.236784
SOAP.k55.C521567	349	156.039	4	2.64818
SOAP.k55.C521701	349	156.039	2.58816	1.71348
SOAP.k55.C522139	349	156.039	2	1.32409
SOAP.k55.C524039	353	159.033	1	0.649582
SOAP.k55.C524533	353	159.033	4	2.59833
SOAP.k55.C524807	354	159.815	36	23.2705
SOAP.k55.C524995	354	159.815	0	0
SOAP.k55.C525339	355	160.542	0	0
SOAP.k55.C525379	355	160.542	229	147.355
SOAP.k55.C527119	358	162.938	5	3.17006
SOAP.k55.C528807	361	165.512	3	1.87246
SOAP.k55.C528883	361	165.512	1	0.624153
SOAP.k55.C529555	362	166.306	1	0.621172
SOAP.k55.C529673	362	166.306	6	3.72703
SOAP.k55.C529807	362	166.306	0	0
SOAP.k55.C530039	363	167.137	1	0.618083
SOAP.k55.C530425	363	167.137	0	0
SOAP.k55.C530475	363	167.137	0	0
SOAP.k55.C531267	365	168.722	0	0
SOAP.k55.C531781	366	169.551	5.43579	3.31193
SOAP.k55.C531835	366	169.551	2170	1322.14
SOAP.k55.C531931	366	169.551	0	0
SOAP.k55.C536667	375	176.873	3	1.75219
SOAP.k55.C536705	375	176.873	0	0
SOAP.k55.C537989	377	178.439	19.5772	11.3339
SOAP.k55.C539529	380	180.903	1	0.57105
SOAP.k55.C539739	380	180.903	0	0
SOAP.k55.C540457	382	182.662	0	0
SOAP.k55.C540901	383	183.481	5	2.81514
SOAP.k55.C542257	385	184.994	80	44.6738
SOAP.k55.C542631	386	185.79	0	0
SOAP.k55.C542727	386	185.79	0	0
SOAP.k55.C542861	386	185.79	3	1.66808
SOAP.k55.C544633	390	189.071	11.454	6.25827
SOAP.k55.C545661	392	190.614	3	1.62587
SOAP.k55.C545865	393	191.447	0	0
SOAP.k55.C547347	396	193.84	0	0
SOAP.k55.C547979	397	194.629	4	2.12311
SOAP.k55.C548717	399	196.184	3	1.57971
SOAP.k55.C548747	399	196.184	0	0
SOAP.k55.C550509	402	198.779	4.01245	2.08526
SOAP.k55.C551545	405	201.326	1	0.513122
SOAP.k55.C553349	409	204.67	86.7926	43.8075
SOAP.k55.C553801	410	205.604	0	0
SOAP.k55.C555157	413	208.093	4	1.98574
SOAP.k55.C556181	416	210.622	0	0
SOAP.k55.C557599	419	213.215	7	3.39157
SOAP.k55.C558065	420	214.055	0	0
SOAP.k55.C558243	420	214.055	3	1.44782
SOAP.k55.C558769	422	215.78	0	0
SOAP.k55.C559337	423	216.527	21	10.0191
SOAP.k55.C560853	427	220.017	16.6706	7.82737
SOAP.k55.C561579	429	221.782	146	68.0058
SOAP.k55.C564227	436	227.832	42.1423	19.1084
SOAP.k55.C565273	438	229.494	158.073	71.1551
SOAP.k55.C565455	439	230.325	1	0.448518
SOAP.k55.C566795	443	233.714	0	0
SOAP.k55.C568379	447	237.27	0	0
SOAP.k55.C568701	448	238.096	7	3.03715
SOAP.k55.C569993	452	241.544	12	5.13222
SOAP.k55.C570945	454	243.29	0	0
SOAP.k55.C571357	456	244.959	1	0.421722
SOAP.k55.C573167	461	249.547	0	0
SOAP.k55.C574663	466	253.709	10	4.07178
SOAP.k55.C575099	467	254.471	9	3.65362
SOAP.k55.C575475	469	256.021	176	71.016
SOAP.k55.C576117	471	257.782	0	0
SOAP.k55.C578513	479	265.079	0	0
SOAP.k55.C579197	481	266.723	0	0
SOAP.k55.C580795	487	272.031	250	94.9384
SOAP.k55.C581583	489	273.835	5	1.88626
SOAP.k55.C583737	498	282.207	80	29.2848
SOAP.k55.C583787	498	282.207	0	0
SOAP.k55.C583901	499	283.062	14	5.10936
SOAP.k55.C584373	500	284.062	1	0.36367
SOAP.k55.C585257	504	287.653	6	2.15478
SOAP.k55.C585327	504	287.653	4	1.43652
SOAP.k55.C586525	508	291.504	7	2.48069
SOAP.k55.C587417	512	295.174	5832	2041.08
SOAP.k55.C588637	516	298.87	13.7198	4.74225
SOAP.k55.C589147	518	300.779	5	1.71729
SOAP.k55.C589981	522	304.563	65.453	22.201
SOAP.k55.C591829	530	311.998	8	2.64885
SOAP.k55.C591981	531	312.966	0	0
SOAP.k55.C592815	534	315.678	10.467	3.4253
SOAP.k55.C594995	544	324.867	8	2.54393
SOAP.k55.C595093	544	324.867	8	2.54393
SOAP.k55.C597477	556	336.231	0	0
SOAP.k55.C597767	557	337.094	8452	2590.17
SOAP.k55.C598453	561	340.957	0	0
SOAP.k55.C599357	565	344.715	0	0
SOAP.k55.C599853	568	347.61	0	0
SOAP.k55.C601253	575	354.326	1	0.291552
SOAP.k55.C602213	580	359.146	356	102.4
SOAP.k55.C602819	584	363.073	10	2.84529
SOAP.k55.C604059	591	369.704	3	0.838275
SOAP.k55.C604675	594	372.555	18	4.99117
SOAP.k55.C604935	596	374.48	1.12322	0.309853
SOAP.k55.C605263	598	376.442	3	0.823272
SOAP.k55.C606911	609	387.098	30.775	8.21292
SOAP.k55.C607887	614	391.785	15	3.95516
SOAP.k55.C609513	625	402.265	1	0.256808
SOAP.k55.C610465	631	408.101	10	2.53135
SOAP.k55.C619001	701	476.896	0	0
SOAP.k55.C619177	702	477.896	0	0
SOAP.k55.C620375	714	489.752	1107	233.503
SOAP.k55.C622035	731	506.453	0	0
SOAP.k55.C622249	733	508.453	134.975	27.4235
SOAP.k55.C623437	747	522.35	29	5.7353
SOAP.k55.C623913	752	527.298	0	0
SOAP.k55.C624435	758	533.244	0	0
SOAP.k55.C624969	764	539.244	0	0
SOAP.k55.C625095	765	540.244	0	0
SOAP.k55.C625495	771	546.244	1113	210.488
SOAP.k55.C627539	797	572.077	0	0
SOAP.k55.C629527	827	601.958	5107	876.436
SOAP.k55.C629993	834	608.836	47	7.97476
SOAP.k55.C630007	834	608.836	1	0.169676
SOAP.k55.C631289	856	630.836	273	44.706
SOAP.k55.C631579	861	635.836	0	0
SOAP.k55.C631645	862	636.836	574	93.1117
SOAP.k55.C632363	875	649.836	23	3.65632
SOAP.k55.C633245	890	664.836	16	2.48614
SOAP.k55.C634251	910	684.836	1	0.150846
SOAP.k55.C634873	924	698.836	0	0
SOAP.k55.C634897	924	698.836	5089	752.276
SOAP.k55.C635153	930	704.836	39.3246	5.76363
SOAP.k55.C635463	937	711.836	1	0.145124
SOAP.k55.C636475	962	736.764	30	4.20642
SOAP.k55.C637285	982	756.764	1	0.136508
SOAP.k55.C637535	989	763.764	81	10.9558
SOAP.k55.C637625	992	766.764	5.07885	0.684263
SOAP.k55.C638041	1003	777.764	1238	164.434
SOAP.k55.C638857	1028	802.764	136	17.5013
SOAP.k55.C641567	1125	899.764	141.668	16.2653
SOAP.k55.C641997	1143	917.764	0	0
SOAP.k55.C643395	1206	980.764	482	50.7694
SOAP.k55.C643763	1224	998.764	8	0.82746
SOAP.k55.C644259	1250	1024.76	3.44423	0.347207
SOAP.k55.C644801	1279	1053.76	19	1.86264
SOAP.k55.C645313	1311	1085.76	2	0.190289
SOAP.k55.C645833	1342	1116.76	1	0.0925036
SOAP.k55.C646023	1357	1131.76	3	0.273833
SOAP.k55.C646291	1377	1151.76	64	5.74032
SOAP.k55.C646751	1413	1187.76	3	0.260922
SOAP.k55.C646881	1424	1198.76	0	0
SOAP.k55.C647133	1449	1223.76	156	13.1688
SOAP.k55.C647589	1488	1262.76	1	0.0818084
SOAP.k55.C647827	1514	1288.76	104	8.33642
SOAP.k55.C648009	1531	1305.76	6	0.474686
SOAP.k55.C648505	1587	1361.76	0	0
SOAP.k55.C649709	1743	1517.76	181	12.3195
SOAP.k55.C650035	1798	1572.76	6091	400.078
SOAP.k55.C650187	1828	1602.76	140.187	9.03563
SOAP.k55.C650405	1870	1644.76	1164	73.1087
SOAP.k55.C650451	1879	1653.76	96	5.99677
SOAP.k55.C650455	1880	1654.76	0	0
SOAP.k55.C650803	1965	1739.76	3	0.178136
SOAP.k55.C650835	1973	1747.76	11495	679.432
SOAP.k55.C650919	1993	1767.76	2	0.116876
SOAP.k55.C650935	1997	1771.76	956	55.7406
SOAP.k55.C651141	2051	1825.76	38	2.1501
SOAP.k55.C651757	2257	2031.76	2	0.10169
SOAP.k55.C651933	2338	2112.76	4	0.195582
SOAP.k55.C652165	2457	2231.76	1906.42	88.2452
SOAP.k55.C652315	2544	2318.76	1	0.0445516
SOAP.k55.C652567	2709	2483.76	59	2.45393
SOAP.k55.C652611	2739	2513.76	1	0.0410956
SOAP.k55.C652673	2782	2556.76	41	1.65658
SOAP.k55.C652863	2942	2716.76	2	0.0760498
SOAP.k55.C653227	3317	3091.76	1	0.0334129
SOAP.k55.C653371	3531	3305.76	3	0.0937496
SOAP.k55.C653429	3622	3396.76	25170.2	765.494
SOAP.k55.C653623	4105	3879.76	659	17.5469
SOAP.k55.C653659	4226	4000.76	57	1.47181
SOAP.k55.C653803	4691	4465.76	3	0.0693978
SOAP.k65.scaffold60	1354	1128.76	109	9.9757
SOAP.k65.scaffold411	1267	1041.76	122	12.0979
SOAP.k65.scaffold580	3297	3071.76	451.036	15.1685
SOAP.k65.scaffold774	3747	3521.76	2230	65.4131
SOAP.k65.scaffold819	4564	4338.76	34.2325	0.815066
SOAP.k65.scaffold1134	3742	3516.76	0	0
SOAP.k65.scaffold1149	4498	4272.76	755.661	18.27
SOAP.k65.scaffold1152	4543	4317.76	975.339	23.3355
SOAP.k65.scaffold1184	1744	1518.76	223	15.1682
SOAP.k65.scaffold1311	6005	5779.76	1.79614	0.0321033
SOAP.k65.scaffold1396	6165	5939.76	930.512	16.1835
SOAP.k65.scaffold1467	2130	1904.76	632.198	34.2872
SOAP.k65.scaffold1613	3908	3682.76	0	0
SOAP.k65.scaffold1904	6757	6531.76	8.21006	0.129848
SOAP.k65.scaffold2076	1258	1032.76	0	0
SOAP.k65.scaffold2100	7754	7528.76	32	0.439083
SOAP.k65.scaffold3271	690	466.18	3933	871.546
SOAP.k65.scaffold3516	1847	1621.76	8.01222	0.51037
SOAP.k65.scaffold3538	1060	834.764	3	0.371259
SOAP.k65.scaffold4102	4009	3783.76	523.832	14.3017
SOAP.k65.scaffold4178	6661	6435.76	1078	17.3037
SOAP.k65.scaffold4297	1886	1660.76	257.988	16.0477
SOAP.k65.scaffold4558	1505	1279.76	1	0.0807216
SOAP.k65.scaffold4575	3265	3039.76	9010	306.2
SOAP.k65.scaffold4658	2066	1840.76	4	0.224482
SOAP.k65.scaffold4844	2771	2545.76	5	0.202895
SOAP.k65.scaffold4974	4441	4215.76	204.016	4.99929
SOAP.k65.scaffold5010	4001	3775.76	6.65001	0.181944
SOAP.k65.scaffold5406	4627	4401.76	348	8.16719
SOAP.k65.scaffold5548	2488	2262.76	31.67	1.44587
SOAP.k65.scaffold5551	4413	4187.76	300.235	7.40627
SOAP.k65.scaffold5625	1424	1198.76	99	8.53142
SOAP.k65.scaffold5822	2102	1876.76	7	0.385308
SOAP.k65.scaffold6061	6357	6131.76	415.725	7.00392
SOAP.k65.scaffold6147	2513	2287.76	0	0
SOAP.k65.scaffold6316	2781	2555.76	40	1.61681
SOAP.k65.scaffold6361	2250	2024.76	6	0.306124
SOAP.k65.scaffold6511	4008	3782.76	354.278	9.6751
SOAP.k65.scaffold6557	4193	3967.76	715	18.6157
SOAP.k65.scaffold6668	3447	3221.76	7430	238.24
SOAP.k65.scaffold7266	3994	3768.76	1365	37.4157
SOAP.k65.scaffold7380	2729	2503.76	78.1649	3.22507
SOAP.k65.scaffold7672	6410	6184.76	13	0.21714
SOAP.k65.scaffold7993	2324	2098.76	135.871	6.68779
SOAP.k65.scaffold8070	1836	1610.76	6	0.384804
SOAP.k65.scaffold8373	5588	5362.76	4333.57	83.4791
SOAP.k65.scaffold8397	1192	966.764	102.745	10.9789
SOAP.k65.scaffold8506	3813	3587.76	3724.03	107.228
SOAP.k65.scaffold8720	1978	1752.76	68.2107	4.02021
SOAP.k65.scaffold8745	318	132.105	0	0
SOAP.k65.scaffold8806	1827	1601.76	2	0.128989
SOAP.k65.scaffold8928	4523	4297.76	8522.51	204.854
SOAP.k65.scaffold8983	1496	1270.76	2	0.162587
SOAP.k65.scaffold9106	1059	833.764	5	0.619508
SOAP.k65.scaffold9353	1493	1267.76	28	2.2816
SOAP.k65.scaffold9427	2277	2051.76	2097	105.582
SOAP.k65.scaffold9516	1327	1101.76	1	0.093763
SOAP.k65.scaffold9637	1948	1722.76	1.0037	0.0601861
SOAP.k65.scaffold9656	8567	8341.76	2001	24.7804
SOAP.k65.scaffold10142	1475	1249.76	189	15.6226
SOAP.k65.scaffold10267	6622	6396.76	80	1.29196
SOAP.k65.scaffold10665	3703	3477.76	1	0.0297043
SOAP.k65.scaffold10819	781	556.189	1	0.185737
SOAP.k65.scaffold10866	2804	2578.76	3	0.120179
SOAP.k65.scaffold11075	5263	5037.76	9.68266	0.198553
SOAP.k65.scaffold11450	1746	1520.76	0	0
SOAP.k65.scaffold11474	3793	3567.76	909.802	26.3433
SOAP.k65.scaffold11546	2203	1977.76	467	24.3928
SOAP.k65.scaffold11559	2014	1788.76	0	0
SOAP.k65.scaffold11823	2005	1779.76	0	0
SOAP.k65.scaffold12158	4689	4463.76	15	0.347144
SOAP.k65.scaffold12201	3491	3265.76	4	0.12653
SOAP.k65.scaffold12624	5241	5015.76	9	0.185364
SOAP.k65.scaffold12672	2734	2508.76	1	0.0411775
SOAP.k65.scaffold13008	2793	2567.76	0	0
SOAP.k65.scaffold13048	1738	1512.76	1	0.0682887
SOAP.k65.scaffold13135	2641	2415.76	40.8447	1.74663
SOAP.k65.scaffold13315	699	474.944	51	11.093
SOAP.k65.scaffold13403	3667	3441.76	3	0.0900451
SOAP.k65.scaffold13483	1895	1669.76	7266	449.532
SOAP.k65.scaffold13775	1544	1318.76	33119	2594.36
SOAP.k65.scaffold14258	3375	3149.76	492.113	16.1401
SOAP.k65.scaffold14354	1382	1156.76	25.1118	2.24261
SOAP.k65.scaffold14364	4958	4732.76	7	0.152793
SOAP.k65.scaffold14411	2439	2213.76	1144.83	53.423
SOAP.k65.scaffold15089	6301	6075.76	6309	107.27
SOAP.k65.scaffold15169	1727	1501.76	1999	137.509
SOAP.k65.scaffold15208	4357	4131.76	3	0.0750077
SOAP.k65.scaffold15285	4066	3840.76	113.528	3.05356
SOAP.k65.scaffold15296	1670	1444.76	477	34.1068
SOAP.k65.scaffold15342	999	773.764	6.00927	0.802294
SOAP.k65.scaffold15364	5566	5340.76	837.314	16.1959
SOAP.k65.scaffold15527	4381	4155.76	13418	333.547
SOAP.k65.scaffold15808	1346	1120.76	0	0
SOAP.k65.scaffold15854	3230	3004.76	126.946	4.36442
SOAP.k65.scaffold15968	4763	4537.76	170	3.87014
SOAP.k65.scaffold16031	4553	4327.76	623.258	14.8773
SOAP.k65.scaffold16144	1643	1417.76	195	14.2086
SOAP.k65.scaffold16288	1879	1653.76	1	0.0624664
SOAP.k65.scaffold16420	5653	5427.76	402.268	7.65623
SOAP.k65.scaffold16544	977	751.764	5214	716.489
SOAP.k65.scaffold16660	3193	2967.76	8915.18	310.328
SOAP.k65.scaffold16773	3374	3148.76	109.042	3.57744
SOAP.k65.scaffold16779	3938	3712.76	7	0.194769
SOAP.k65.scaffold17082	2222	1996.76	440	22.7639
SOAP.k65.scaffold17297	1568	1342.76	20.6215	1.5865
SOAP.k65.scaffold17366	1470	1244.76	769	63.8203
SOAP.k65.scaffold17660	1223	997.764	0	0
SOAP.k65.scaffold17954	474	260.487	48	19.036
SOAP.k65.scaffold18120	4955	4729.76	1372	29.9664
SOAP.k65.scaffold18942	1191	965.764	3	0.3209
SOAP.k65.scaffold19074	1596	1370.76	0	0
SOAP.k65.scaffold19086	7315	7089.76	2	0.0291419
SOAP.k65.scaffold19131	4395	4169.76	26	0.644142
SOAP.k65.scaffold19253	1511	1285.76	178	14.3014
SOAP.k65.scaffold19315	2194	1968.76	0	0
SOAP.k65.scaffold19373	917	691.836	1	0.14932
SOAP.k65.scaffold19584	1221	995.764	0	0
SOAP.k65.scaffold19592	2063	1837.76	1593	89.5459
SOAP.k65.scaffold19691	3706	3480.76	1.80081	0.0534458
SOAP.k65.scaffold19716	4916	4690.76	4496	99.0154
SOAP.k65.scaffold19788	2552	2326.76	1803	80.0504
SOAP.k65.scaffold20046	715	490.752	0	0
SOAP.k65.scaffold20047	621	398.546	0	0
SOAP.k65.scaffold20270	1643	1417.76	7	0.510051
SOAP.k65.scaffold20281	924	698.836	12	1.77389
SOAP.k65.scaffold20316	1594	1368.76	0	0
SOAP.k65.scaffold20319	1223	997.764	20.2518	2.09679
SOAP.k65.scaffold20524	823	598.018	11	1.9002
SOAP.k65.scaffold20634	2725	2499.76	0	0
SOAP.k65.scaffold20662	2175	1949.76	31	1.64248
SOAP.k65.scaffold20959	2435	2209.76	6385	298.494
SOAP.k65.scaffold21031	4396	4170.76	173.505	4.2975
SOAP.k65.scaffold21051	1022	796.764	46	5.96414
SOAP.k65.scaffold21278	1013	787.764	289	37.8985
SOAP.k65.scaffold21601	4818	4592.76	1	0.0224929
SOAP.k65.scaffold21629	2624	2398.76	541	23.2986
SOAP.k65.scaffold21738	2761	2535.76	3	0.122217
SOAP.k65.scaffold21808	804	579.077	0	0
SOAP.k65.scaffold21922	403	199.585	1	0.517597
SOAP.k65.scaffold22019	649	425.892	44	10.6727
SOAP.k65.scaffold22093	2111	1885.76	100	5.47813
SOAP.k65.scaffold22098	1295	1069.76	6	0.579406
SOAP.k65.scaffold22124	1652	1426.76	0	0
SOAP.k65.scaffold22129	3634	3408.76	238.46	7.22666
SOAP.k65.scaffold22280	990	764.764	7042	951.236
SOAP.k65.scaffold22300	4167	3941.76	475.459	12.4607
SOAP.k65.scaffold22313	660	436.631	0	0
SOAP.k65.scaffold22419	3992	3766.76	487	13.3561
SOAP.k65.scaffold22518	1699	1473.76	682	47.8053
SOAP.k65.scaffold22617	508	291.504	18.5998	6.59149
SOAP.k65.scaffold22918	2953	2727.76	9	0.340844
SOAP.k65.scaffold22997	2853	2627.76	1157.91	45.5207
SOAP.k65.scaffold23078	2797	2571.76	2330	93.5933
SOAP.k65.scaffold23118	4017	3791.76	12341	336.224
SOAP.k65.scaffold23179	1145	919.764	0	0
SOAP.k65.scaffold23223	587	365.853	647	182.691
SOAP.k65.scaffold23235	2816	2590.76	96.4461	3.84571
SOAP.k65.scaffold23387	2959	2733.76	60	2.26731
SOAP.k65.scaffold23408	3247	3021.76	16	0.54699
SOAP.k65.scaffold23474	518	300.779	26	8.9299
SOAP.k65.scaffold24241	3904	3678.76	1022.69	28.7186
SOAP.k65.scaffold24417	2740	2514.76	324	13.3097
SOAP.k65.scaffold24449	1188	962.764	4851	520.513
SOAP.k65.scaffold24903	500	284.062	0	0
SOAP.k65.scaffold25073	2753	2527.76	340.335	13.9088
SOAP.k65.scaffold25096	707	482.752	0	0
SOAP.k65.scaffold25137	1541	1315.76	1	0.0785131
SOAP.k65.scaffold25251	11531	11305.8	82.7372	0.755999
SOAP.k65.scaffold25267	3657	3431.76	7	0.210717
SOAP.k65.scaffold25508	1758	1532.76	85.1351	5.7379
SOAP.k65.scaffold25514	4839	4613.76	903	20.2187
SOAP.k65.scaffold25527	1713	1487.76	1768	122.763
SOAP.k65.scaffold25632	736	511.453	0	0
SOAP.k65.scaffold25710	5603	5377.76	13	0.249725
SOAP.k65.scaffold25795	835	609.836	0	0
SOAP.k65.scaffold25944	1541	1315.76	3	0.235539
SOAP.k65.scaffold26192	768	543.244	0	0
SOAP.k65.scaffold26227	1615	1389.76	1	0.0743325
SOAP.k65.scaffold26255	1683	1457.76	1495	105.943
SOAP.k65.scaffold26283	894	668.836	172.415	26.6302
SOAP.k65.scaffold26301	1721	1495.76	1801	124.386
SOAP.k65.scaffold26315	420	214.055	0	0
SOAP.k65.scaffold26551	2061	1835.76	88.7994	4.99704
SOAP.k65.scaffold26594	672	448.364	17.5154	4.03562
SOAP.k65.scaffold26641	1769	1543.76	469	31.3843
SOAP.k65.scaffold26739	1349	1123.76	0	0
SOAP.k65.scaffold26759	2250	2024.76	1679	85.6636
SOAP.k65.scaffold26850	1678	1452.76	912	64.8514
SOAP.k65.scaffold26868	599	377.404	0	0
SOAP.k65.scaffold27055	2055	1829.76	5	0.28229
SOAP.k65.scaffold27128	546	326.801	0	0
SOAP.k65.scaffold27161	964	738.764	0	0
SOAP.k65.scaffold27220	898	672.836	93	14.2789
SOAP.k65.scaffold27337	793	568.077	52.5528	9.55671
SOAP.k65.scaffold27385	3780	3554.76	2558.48	74.3517
SOAP.k65.scaffold27480	4848	4622.76	1031.42	23.049
SOAP.k65.scaffold27553	1809	1583.76	2	0.130455
SOAP.k65.scaffold27567	1099	873.764	7	0.827606
SOAP.k65.scaffold27771	812	587.077	10.8996	1.91794
SOAP.k65.scaffold27852	2226	2000.76	8	0.413061
SOAP.k65.scaffold28021	485	270.198	0	0
SOAP.k65.scaffold28167	1916	1690.76	774	47.2909
SOAP.k65.scaffold28300	2862	2636.76	2	0.0783572
SOAP.k65.scaffold28321	775	550.189	171	32.1073
SOAP.k65.scaffold28364	3026	2800.76	0	0
SOAP.k65.scaffold28365	2811	2585.76	4	0.159805
SOAP.k65.scaffold28402	4351	4125.76	52	1.30202
SOAP.k65.scaffold28490	1230	1004.76	180.455	18.5534
SOAP.k65.scaffold28553	776	551.189	2	0.374843
SOAP.k65.scaffold28598	2683	2457.76	638	26.8164
SOAP.k65.scaffold28705	3467	3241.76	0	0
SOAP.k65.scaffold28831	781	556.189	8	1.48589
SOAP.k65.scaffold28903	1759	1533.76	636	42.8369
SOAP.k65.scaffold29031	1319	1093.76	38.1989	3.60784
SOAP.k65.scaffold29075	1917	1691.76	954.737	58.2994
SOAP.k65.scaffold29110	1462	1236.76	1010	84.3635
SOAP.k65.scaffold29435	1337	1111.76	0	0
SOAP.k65.scaffold29513	802	577.077	1	0.179014
SOAP.k65.scaffold29561	3855	3629.76	9	0.256144
SOAP.k65.scaffold29690	1366	1140.76	1023	92.6402
SOAP.k65.scaffold29734	1352	1126.76	474	43.4575
SOAP.k65.scaffold29738	577	356.255	4	1.1599
SOAP.k65.scaffold29758	2363	2137.76	120	5.79884
SOAP.k65.scaffold29771	2695	2469.76	1440	60.232
SOAP.k65.scaffold29804	4561	4335.76	8	0.190609
SOAP.k65.scaffold29815	2967	2741.76	1122	42.2749
SOAP.k65.scaffold29836	1021	795.764	1343	174.346
SOAP.k65.scaffold29843	828	602.958	0	0
SOAP.k65.scaffold29890	3338	3112.76	1424	47.2589
SOAP.k65.scaffold30145	2724	2498.76	799	33.0325
SOAP.k65.scaffold30172	858	632.836	9	1.46917
SOAP.k65.scaffold30422	1957	1731.76	692	41.2798
SOAP.k65.scaffold30465	2160	1934.76	83.4236	4.45431
SOAP.k65.scaffold30480	1177	951.764	450	48.8431
SOAP.k65.scaffold30491	481	266.723	14	5.42236
SOAP.k65.scaffold30507	2035	1809.76	1325.4	75.6565
SOAP.k65.scaffold30638	1048	822.764	0	0
SOAP.k65.scaffold30654	3822	3596.76	2	0.0574431
SOAP.k65.scaffold30656	1051	825.764	14	1.75143
SOAP.k65.scaffold30690	1587	1361.76	447	33.9098
SOAP.k65.scaffold30739	4630	4404.76	0	0
SOAP.k65.scaffold31053	4177	3951.76	27	0.705818
SOAP.k65.scaffold31091	3683	3457.76	5	0.149381
SOAP.k65.scaffold31299	1355	1129.76	0	0
SOAP.k65.scaffold31404	3579	3353.76	12	0.369631
SOAP.k65.scaffold31650	2896	2670.76	268	10.3662
SOAP.k65.scaffold31689	462	250.443	20	8.24977
SOAP.k65.scaffold31711	1323	1097.76	0	0
SOAP.k65.scaffold31728	5429	5203.76	12.5429	0.249
SOAP.k65.scaffold31774	1100	874.764	21.5704	2.54734
SOAP.k65.scaffold31919	714	489.752	250	52.7332
SOAP.k65.scaffold31959	491	275.722	0	0
SOAP.k65.scaffold32019	1186	960.764	2	0.215047
SOAP.k65.scaffold32054	754	529.298	0	0
SOAP.k65.scaffold32109	547	327.768	12	3.78212
SOAP.k65.scaffold32206	1862	1636.76	285.441	18.0156
SOAP.k65.scaffold32288	6616	6390.76	387.549	6.26461
SOAP.k65.scaffold32304	1635	1409.76	1	0.073278
SOAP.k65.scaffold32455	1284	1058.76	71.4942	6.97576
SOAP.k65.scaffold32482	1684	1458.76	0	0
SOAP.k65.scaffold32523	2284	2058.76	100	5.0178
SOAP.k65.scaffold32663	446	236.32	0	0
SOAP.k65.scaffold32756	850	624.836	0	0
SOAP.k65.scaffold32812	6997	6771.76	107.531	1.64041
SOAP.k65.scaffold32829	2373	2147.76	7	0.336691
SOAP.k65.scaffold33112	2079	1853.76	72.6393	4.04797
SOAP.k65.scaffold33116	666	442.543	0	0
SOAP.k65.scaffold33431	3024	2798.76	5415	199.872
SOAP.k65.scaffold33689	590	368.742	16	4.48247
SOAP.k65.scaffold33732	6404	6178.76	1436.03	24.0095
SOAP.k65.scaffold33733	2029	1803.76	589.351	33.7532
SOAP.k65.scaffold33744	1855	1629.76	4	0.253545
SOAP.k65.scaffold33898	3060	2834.76	483.945	17.6359
SOAP.k65.scaffold33975	662	438.631	5	1.17758
SOAP.k65.scaffold34064	1581	1355.76	1	0.0761966
SOAP.k65.scaffold34248	1979	1753.76	0	0
SOAP.k65.scaffold34317	847	621.836	0	0
SOAP.k65.scaffold34456	604	382.214	0	0
SOAP.k65.scaffold34558	1644	1418.76	0	0
SOAP.k65.scaffold34681	972	746.764	140.14	19.3864
SOAP.k65.scaffold34722	770	545.244	108	20.4622
SOAP.k65.scaffold34767	1366	1140.76	0	0
SOAP.k65.scaffold34804	815	590.077	0	0
SOAP.k65.scaffold34930	1455	1229.76	87	7.30832
SOAP.k65.scaffold34987	1138	912.764	2	0.226356
SOAP.k65.scaffold35077	1185	959.764	0	0
SOAP.k65.scaffold35111	4604	4378.76	82.312	1.94192
SOAP.k65.scaffold35284	1869	1643.76	72	4.52494
SOAP.k65.scaffold35418	4310	4084.76	360	9.10449
SOAP.k65.scaffold35528	2532	2306.76	82.3033	3.68582
SOAP.k65.scaffold35546	591	369.704	62	17.3244
SOAP.k65.scaffold35616	826	601.018	1	0.171883
SOAP.k65.scaffold35732	1036	810.764	0	0
SOAP.k65.scaffold35949	4142	3916.76	25638.2	676.208
SOAP.k65.scaffold36068	1210	984.764	0	0
SOAP.k65.scaffold36103	2054	1828.76	0	0
SOAP.k65.scaffold36120	2777	2551.76	8	0.323869
SOAP.k65.scaffold36122	1224	998.764	0	0
SOAP.k65.scaffold36145	613	390.824	32.7815	8.66499
SOAP.k65.scaffold36193	1354	1128.76	2057	188.257
SOAP.k65.scaffold36344	2305	2079.76	1	0.0496713
SOAP.k65.scaffold36436	508	291.504	2	0.70877
SOAP.k65.scaffold36440	9771	9545.76	103.391	1.1189
SOAP.k65.scaffold36590	1963	1737.76	37.1917	2.21093
SOAP.k65.scaffold36833	625	402.265	3	0.770423
SOAP.k65.scaffold36999	3625	3399.76	2	0.0607717
SOAP.k65.scaffold37020	1027	801.764	0	0
SOAP.k65.scaffold37149	1041	815.764	0	0
SOAP.k65.scaffold37279	3737	3511.76	1889	55.5682
SOAP.k65.scaffold37374	966	740.764	17	2.37077
SOAP.k65.scaffold37707	2274	2048.76	2011	101.4
SOAP.k65.scaffold37756	897	671.836	252	38.7487
SOAP.k65.scaffold37762	1131	905.764	155	17.6781
SOAP.k65.scaffold37794	534	315.678	0	0
SOAP.k65.scaffold37806	2476	2250.76	12	0.550771
SOAP.k65.scaffold37834	2242	2016.76	0	0
SOAP.k65.scaffold38044	2972	2746.76	3198	120.275
SOAP.k65.scaffold38116	657	433.806	1	0.238136
SOAP.k65.scaffold38244	935	709.836	47.6556	6.93547
SOAP.k65.scaffold38268	782	557.189	0	0
